experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
3,16.385518121462688,0.17518503601021806,0.9588747792890467,22.64444444444444,600,5000,"[-0.16, -0.16, 9.13, 25.31, 39.46, 52.74, 67.63, 85.59, 104.28, 110.38, 104.22, 95.88, 84.91, 84.38, 95.72, 107.73, 104.48, 88.06, 77.85, 77.82, 77.81, 77.81, 77.8, 77.79, 77.78, 77.78, 77.77, 77.76, 77.75, 77.74, 77.73, 77.73, 77.72, 77.71, 77.7, 77.69, 77.68, 77.67, 77.66, 77.65, 77.64, 77.64, 77.74, 78.36, 78.8, 78.86, 78.85, 78.85, 78.84, 78.83]",90
31,13.679471799719105,0.33028322414449357,0.035310518398051244,29.85555555555556,400,4900,"[0.02, 8.97, 26.21, 44.82, 64.96, 86.02, 107.14, 116.87, 114.72, 103.22, 84.21, 77.11, 90.71, 110.24, 114.11, 104.82, 95.35, 84.56, 82.6, 92.18, 104.54, 107.62, 97.4, 83.69, 79.97, 90.34, 104.99, 109.04, 97.34, 81.63, 77.56, 89.44, 105.72, 109.47, 96.57, 80.2, 76.49, 89.34, 106.15, 109.1, 95.03, 77.87, 75.63, 91.23, 109.37, 110.4, 92.38, 73.15, 72.07, 87.62]",90
76,4.274081074974373,0.024120813931912566,0.39691551656524393,26.022222222222226,600,5000,"[0.02, 4.34, 15.26, 26.4, 34.63, 47.88, 67.22, 85.81, 101.64, 111.75, 113.42, 109.21, 103.47, 98.51, 95.88, 95.67, 95.68, 95.69, 95.69, 95.7, 95.71, 95.72, 95.72, 95.74, 95.74, 95.76, 95.76, 95.77, 95.78, 95.79, 95.8, 95.81, 95.81, 95.82, 95.83, 95.84, 95.85, 95.86, 95.86, 95.87, 95.88, 95.89, 95.9, 95.9, 95.91, 95.92, 95.92, 95.93, 95.94, 95.95]",90
77,4.176268899442115,0.023669611018388936,0.48142844882625924,26.155555555555566,600,5000,"[-0.18, 4.45, 15.91, 26.31, 33.7, 46.38, 65.48, 84.18, 99.99, 110.85, 113.54, 110.61, 105.13, 99.92, 96.59, 95.83, 95.83, 95.84, 95.84, 95.84, 95.84, 95.84, 95.84, 95.84, 95.85, 95.85, 95.85, 95.85, 95.85, 95.85, 95.85, 95.85, 95.85, 95.86, 95.86, 95.86, 95.86, 95.86, 95.86, 95.86, 95.86, 95.87, 95.87, 95.87, 95.87, 95.87, 95.87, 95.87, 95.88, 95.87]",90
78,4.36280893730949,0.07133766842040912,0.5205562838685855,29.511111111111116,600,5000,"[0.15, 5.72, 19.03, 31.64, 41.27, 54.37, 72.65, 91.12, 106.47, 115.6, 116.56, 111.46, 105.2, 99.87, 97.01, 96.65, 96.65, 96.66, 96.68, 96.68, 96.7, 96.71, 96.71, 96.72, 96.73, 96.74, 96.75, 96.76, 96.77, 96.78, 96.79, 96.8, 96.81, 96.82, 96.83, 96.84, 96.85, 96.86, 96.87, 96.87, 96.88, 96.89, 96.9, 96.91, 96.92, 96.93, 96.94, 96.95, 96.96, 96.97]",90
79,4.306057563293053,0.03830462799414691,0.3881896426043616,29.34444444444444,600,1400,"[-0.11, 4.7, 16.7, 28.51, 37.98, 51.69, 70.98, 90.22, 106.21, 115.81, 116.41, 110.28, 102.49, 95.41, 90.92, 89.41, 89.39, 89.38, 89.38, 89.37, 89.37, 89.36, 89.36, 89.35, 89.35, 89.35, 89.34, 89.34, 89.33, 89.33, 89.32, 89.32, 89.32, 89.31, 89.31, 89.3, 89.3, 89.29, 89.29, 89.28, 89.28, 89.27, 89.27, 89.26, 89.26, 89.25, 89.25, 89.24, 89.24, 89.23]",90
