experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
1,2.7439999999999998,0.29786150477570206,0.7473911059444044,4.766666666666674,1000,3100,"[-0.19, 1.28, 5.06, 7.66, 10.66, 15.38, 22.35, 31.21, 40.99, 50.88, 59.98, 67.56, 72.85, 75.67, 76.23, 76.23, 76.23, 76.24, 76.25, 76.26, 76.26, 76.27, 76.28, 76.29, 76.3, 76.31, 76.32, 76.6, 77.62, 80.18, 83.73, 87.53, 90.79, 93.02, 94.01, 94.17, 94.18, 94.19, 94.19, 94.2, 94.21, 94.22, 94.23, 94.24, 94.25, 94.25, 94.26, 94.27, 94.28, 94.29]",90
2,21.606822780077607,0.351085633100884,0.01959180053808235,20.65555555555556,500,5000,"[0.11, 4.48, 16.17, 29.07, 43.57, 57.37, 65.3, 72.97, 79.92, 84.64, 89.03, 94.61, 103.73, 107.07, 101.75, 93.55, 88.48, 94.33, 104.2, 107.0, 101.22, 93.3, 87.7, 91.46, 102.66, 108.59, 108.2, 107.54, 107.35, 107.35, 107.36, 107.36, 107.37, 107.37, 107.38, 107.38, 107.39, 107.39, 107.39, 107.4, 107.4, 107.13, 105.48, 103.29, 102.06, 102.02, 102.03, 102.03, 102.04, 102.04]",90
3,20.979253180627897,0.2653420669263953,0.9626103718527576,25.122222222222224,400,5000,"[-0.28, 6.57, 24.4, 44.36, 64.27, 84.63, 103.63, 112.61, 108.47, 102.87, 96.32, 89.1, 85.09, 90.47, 100.57, 104.14, 98.42, 90.22, 84.98, 90.35, 100.84, 104.74, 99.41, 91.32, 84.1, 86.0, 97.66, 105.95, 107.59, 107.72, 106.42, 105.31, 104.94, 104.94, 104.93, 104.92, 104.91, 104.89, 104.88, 104.87, 104.86, 104.85, 104.84, 104.83, 104.81, 104.8, 104.79, 104.77, 104.74, 104.36]",90
4,12.977706274658184,0.30335517536261525,0.31662278096942725,10.911111111111103,400,5000,"[-0.37, 6.59, 20.82, 37.5, 57.55, 78.97, 90.86, 95.84, 99.09, 99.82, 99.14, 98.81, 98.52, 98.53, 98.54, 98.56, 98.57, 98.58, 98.6, 98.61, 98.62, 98.64, 98.65, 98.67, 98.68, 98.69, 98.4, 97.72, 97.07, 96.84, 96.86, 96.87, 96.87, 96.87, 96.88, 96.89, 96.89, 96.9, 96.91, 96.91, 96.92, 96.93, 96.94, 96.94, 96.95, 96.96, 96.96, 96.97, 96.98, 96.96]",90
5,20.880839653531346,0.21389592722170203,0.4041116999064305,26.96666666666666,700,5000,"[-0.05, 3.68, 10.54, 18.82, 29.09, 35.59, 45.35, 63.55, 84.28, 104.17, 114.27, 111.59, 106.86, 99.96, 91.04, 85.95, 92.37, 103.69, 107.41, 104.14, 98.92, 91.11, 86.01, 89.88, 99.57, 104.78, 101.18, 93.24, 85.77, 87.24, 97.97, 105.98, 103.44, 94.4, 84.99, 85.66, 98.03, 106.84, 108.54, 108.84, 107.31, 105.9, 105.51, 105.51, 105.52, 105.53, 105.53, 105.54, 105.55, 105.55]",90
6,20.979253180627897,0.26666054786725446,0.4016294959733715,29.111111111111114,500,5000,"[0.31, 4.15, 11.29, 20.96, 38.8, 59.02, 78.99, 98.53, 112.42, 116.2, 112.67, 105.34, 96.99, 87.59, 86.09, 94.77, 104.6, 104.95, 96.17, 87.4, 85.33, 94.08, 104.83, 105.74, 95.87, 86.01, 84.39, 93.98, 106.32, 114.63, 115.58, 108.4, 100.29, 92.18, 84.15, 84.56, 95.33, 105.44, 108.8, 108.79, 105.94, 102.97, 97.13, 87.93, 82.32, 88.2, 99.32, 103.42, 100.24, 95.65]",90
7,20.880839653531346,0.2758447282784856,0.798395134946771,29.922222222222228,400,5000,"[-0.28, 6.01, 21.96, 41.57, 60.41, 78.24, 95.52, 109.06, 116.93, 114.95, 107.38, 99.4, 92.33, 86.28, 87.03, 95.7, 103.11, 102.63, 94.55, 86.44, 84.79, 93.98, 105.45, 113.3, 113.95, 107.05, 99.15, 91.46, 84.19, 84.66, 94.63, 104.22, 108.13, 108.52, 105.2, 101.42, 96.09, 88.0, 81.58, 85.11, 96.86, 104.02, 104.38, 104.01, 103.5, 103.5, 103.51, 103.51, 103.52, 103.52]",90
8,23.820444655938374,0.29381878162877784,0.7473911059444044,24.444444444444443,600,4800,"[0.06, 4.91, 13.88, 21.15, 30.92, 46.72, 64.52, 82.46, 100.36, 110.31, 110.9, 108.17, 104.09, 97.94, 89.98, 87.67, 94.55, 103.45, 104.87, 97.26, 88.13, 85.97, 95.37, 106.13, 112.0, 111.8, 104.97, 95.62, 85.27, 85.09, 96.72, 107.29, 109.98, 107.78, 102.89, 95.71, 87.62, 85.02, 92.37, 101.88, 103.32, 98.33, 92.62, 86.74, 87.46, 94.58, 99.91, 99.55, 93.4, 86.27]",90
9,23.859810066776994,0.2901451094642854,0.016519145376432287,27.744444444444444,600,4200,"[-0.38, 2.77, 10.25, 21.1, 37.09, 53.84, 71.06, 89.19, 105.29, 111.54, 105.77, 97.57, 88.36, 86.23, 95.93, 107.79, 114.97, 114.42, 106.14, 97.17, 89.53, 85.97, 93.02, 103.65, 104.98, 99.41, 93.34, 87.04, 86.9, 95.81, 105.09, 109.11, 107.98, 103.18, 98.85, 94.41, 89.29, 86.59, 89.05, 94.79, 97.32, 95.85, 92.36, 89.69, 89.28, 89.83, 90.31, 90.31, 90.3, 90.3]",90
10,23.80076195051906,0.2956556177110241,0.25457852876047193,22.722222222222225,600,5000,"[0.16, 3.26, 9.36, 19.25, 36.38, 55.05, 72.7, 89.23, 103.51, 110.45, 107.28, 103.09, 97.35, 90.22, 88.98, 96.53, 104.23, 103.14, 94.86, 86.45, 87.33, 98.7, 107.25, 108.45, 107.04, 104.33, 102.44, 99.38, 92.22, 85.98, 88.39, 98.61, 104.13, 103.85, 99.8, 91.06, 84.15, 87.33, 99.03, 104.91, 103.28, 101.77, 97.69, 90.11, 84.76, 87.78, 97.97, 103.44, 102.98, 99.37]",90
