trial_id,angles,kp,ki,kd
1,0.36,12.651032526017955,0.0427007263168961,0.6647014070672729
1,6.84,12.651032526017955,0.0427007263168961,0.6647014070672729
1,21.14,12.651032526017955,0.0427007263168961,0.6647014070672729
1,40.57,12.651032526017955,0.0427007263168961,0.6647014070672729
1,63.18,12.651032526017955,0.0427007263168961,0.6647014070672729
1,85.81,12.651032526017955,0.0427007263168961,0.6647014070672729
1,107.42,12.651032526017955,0.0427007263168961,0.6647014070672729
1,115.81,12.651032526017955,0.0427007263168961,0.6647014070672729
1,105.56,12.651032526017955,0.0427007263168961,0.6647014070672729
1,89.12,12.651032526017955,0.0427007263168961,0.6647014070672729
1,74.84,12.651032526017955,0.0427007263168961,0.6647014070672729
1,71.42,12.651032526017955,0.0427007263168961,0.6647014070672729
1,81.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,95.02,12.651032526017955,0.0427007263168961,0.6647014070672729
1,104.47,12.651032526017955,0.0427007263168961,0.6647014070672729
1,105.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,97.77,12.651032526017955,0.0427007263168961,0.6647014070672729
1,88.26,12.651032526017955,0.0427007263168961,0.6647014070672729
1,81.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,80.38,12.651032526017955,0.0427007263168961,0.6647014070672729
1,83.52,12.651032526017955,0.0427007263168961,0.6647014070672729
1,88.77,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.26,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.64,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.63,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.62,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.61,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.6,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.59,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.59,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.59,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.59,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.59,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.59,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.59,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.58,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.57,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.57,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.57,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.57,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.57,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.57,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.56,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.56,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.56,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.56,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.56,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.56,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.55,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.55,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.55,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.55,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.55,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.55,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.55,12.651032526017955,0.0427007263168961,0.6647014070672729
1,92.55,12.651032526017955,0.0427007263168961,0.6647014070672729
2,-0.44,12.91274001795036,0.1164543488210801,0.7703540560894079
