experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
2,25.0,0.001,0.001,23.22222222222223,600,5000,"[0.13, 6.14, 16.4, 23.48, 30.73, 43.73, 59.86, 77.87, 96.31, 105.55, 104.16, 100.74, 94.83, 86.31, 82.0, 89.72, 102.16, 109.99, 110.9, 103.73, 94.79, 87.06, 81.68, 86.59, 99.24, 102.6, 97.5, 91.5, 84.8, 84.35, 92.55, 100.37, 99.17, 89.97, 80.85, 85.31, 100.16, 105.11, 99.13, 90.98, 82.38, 83.82, 95.95, 104.12, 103.89, 101.34, 98.82, 94.28, 87.57, 83.27]",90
4,15.75593312599686,0.6169216411663271,0.17273121630793276,38.522222222222226,400,4900,"[0.01, 6.16, 20.23, 36.8, 56.78, 78.19, 98.4, 116.97, 124.67, 120.21, 114.83, 107.39, 98.27, 90.23, 88.87, 96.97, 106.38, 109.08, 103.94, 96.22, 89.57, 87.39, 92.18, 99.09, 102.52, 101.13, 96.74, 92.44, 89.83, 89.42, 90.98, 93.5, 94.92, 94.94, 94.93, 94.93, 94.92, 94.91, 94.9, 94.9, 94.89, 94.89, 94.88, 94.87, 94.86, 94.86, 94.85, 94.85, 94.67, 94.02]",90
6,16.27197866115933,0.2331520297288806,0.10110529248662936,25.577777777777772,500,2900,"[-0.06, 7.57, 22.16, 36.48, 52.39, 70.34, 88.32, 105.31, 113.02, 111.8, 110.4, 109.74, 105.96, 96.93, 89.27, 84.28, 87.04, 95.82, 102.59, 103.19, 98.09, 92.13, 87.37, 86.37, 90.97, 96.55, 98.73, 97.69, 95.39, 93.53, 92.87, 92.88, 92.87, 92.86, 92.86, 92.86, 92.85, 92.85, 92.85, 92.84, 92.83, 92.83, 92.82, 92.82, 92.81, 92.81, 92.8, 92.8, 92.8, 92.79]",90
8,3.8829168381744976,0.3840998279376687,0.8337040428776146,62.999999999999986,500,2200,"[0.01, 6.38, 20.46, 34.59, 47.4, 57.58, 63.92, 76.79, 96.72, 115.21, 131.41, 142.62, 146.7, 144.84, 140.24, 134.48, 128.02, 121.07, 114.09, 107.38, 101.42, 96.53, 92.81, 90.69, 90.05, 90.06, 90.06, 90.07, 90.07, 90.08, 90.08, 90.09, 90.1, 90.1, 90.11, 90.11, 90.11, 90.12, 90.13, 90.13, 90.14, 90.15, 90.15, 90.16, 90.16, 90.17, 90.17, 90.18, 90.18, 90.19]",90
10,16.27571142331754,0.23109780544328073,0.09865976395250765,27.633333333333336,500,2700,"[0.18, 6.25, 19.91, 34.77, 52.57, 71.97, 90.69, 107.7, 114.87, 111.98, 109.34, 104.32, 95.61, 87.46, 84.71, 91.08, 100.35, 104.38, 101.61, 95.54, 89.73, 86.54, 87.83, 93.84, 99.28, 100.04, 96.81, 92.85, 90.18, 89.59, 89.86, 90.48, 90.9, 91.02, 91.02, 91.01, 91.01, 91.01, 91.01, 91.0, 91.0, 91.0, 90.99, 90.99, 90.99, 90.99, 90.99, 90.99, 90.98, 90.98]",90
12,3.820272068236509,0.42040967928092465,0.8935519234382698,66.75555555555557,500,4800,"[0.04, 7.06, 20.93, 34.87, 47.76, 58.52, 66.07, 79.35, 98.76, 118.12, 134.92, 146.58, 150.08, 146.95, 140.96, 133.53, 125.53, 117.39, 109.61, 102.34, 96.07, 91.0, 87.48, 85.43, 84.8, 84.8, 84.81, 84.81, 84.82, 84.82, 84.82, 84.83, 84.83, 84.83, 84.84, 84.85, 84.85, 84.86, 84.86, 84.87, 84.87, 84.88, 84.88, 84.89, 84.89, 84.89, 84.9, 85.27, 86.06, 86.57]",90
14,3.898488269110664,0.4309303930410002,0.8141622014311863,64.24444444444444,500,5000,"[-0.23, 6.96, 22.27, 37.72, 51.36, 62.37, 77.79, 98.73, 118.09, 134.47, 145.67, 147.82, 144.06, 137.58, 130.35, 122.51, 114.65, 107.1, 100.36, 94.48, 89.79, 86.81, 85.29, 85.15, 85.14, 85.14, 85.13, 85.12, 85.11, 85.11, 85.1, 85.09, 85.09, 85.08, 85.07, 85.06, 85.05, 85.05, 85.04, 85.03, 85.02, 85.01, 85.0, 85.0, 84.99, 85.0, 85.31, 85.3, 85.3, 85.29]",90
16,16.27561986567421,0.23079303837067963,0.09876151839670981,26.655555555555548,500,2100,"[0.03, 6.17, 19.93, 34.98, 53.4, 72.64, 90.82, 106.99, 113.99, 112.22, 110.42, 109.29, 106.32, 97.63, 88.91, 84.39, 88.47, 96.68, 101.88, 101.8, 97.25, 92.18, 88.52, 87.83, 89.89, 92.95, 94.11, 94.09, 94.1, 94.11, 94.11, 94.12, 94.12, 94.12, 94.13, 94.13, 94.13, 94.14, 94.14, 94.14, 94.15, 94.15, 94.16, 94.16, 94.16, 94.17, 94.17, 94.17, 94.18, 94.19]",90
