experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
1,11.629022405707502,0.5377935461279132,0.9048076226271463,56.91111111111111,1200,5000,"[0.1, 3.15, 9.83, 15.06, 17.82, 18.27, 18.41, 19.75, 24.8, 32.31, 38.58, 49.94, 65.32, 80.8, 95.77, 109.08, 123.86, 138.35, 141.22, 130.38, 116.67, 107.93, 109.07, 116.6, 123.21, 124.38, 118.56, 111.14, 105.95, 104.88, 107.1, 108.99, 109.04, 109.04, 109.05, 109.05, 109.04, 108.27, 107.22, 106.24, 105.47, 105.03, 104.76, 104.67, 104.67, 104.68, 104.6, 102.74, 99.72, 97.26]",90
2,12.26611891798511,0.5867725143842251,0.23708531742327676,39.144444444444446,600,5000,"[-0.25, 3.97, 13.59, 23.36, 35.73, 50.73, 66.3, 81.4, 94.24, 108.32, 123.02, 125.23, 113.77, 100.12, 91.91, 95.43, 106.06, 115.51, 115.67, 106.47, 95.65, 90.42, 93.48, 101.57, 108.7, 109.6, 103.07, 94.95, 90.12, 90.55, 95.65, 100.66, 102.4, 101.79, 98.96, 96.69, 96.27, 96.27, 96.27, 96.26, 96.26, 96.26, 96.26, 96.26, 96.26, 96.26, 96.26, 96.26, 96.26, 96.25]",90
3,11.031277279609114,0.9949642499713496,0.4684439418189644,60.51111111111111,700,4400,"[-0.05, 1.54, 8.26, 18.0, 28.7, 37.84, 50.73, 67.18, 84.0, 100.54, 115.11, 130.29, 144.46, 142.96, 127.84, 111.8, 100.1, 100.0, 109.21, 119.46, 122.1, 114.03, 101.93, 91.77, 90.24, 97.42, 105.93, 110.41, 107.91, 99.81, 91.96, 88.89, 90.29, 94.21, 97.41, 98.03, 98.02, 97.64, 97.44, 97.45, 97.44, 97.44, 97.45, 96.12, 93.19, 90.33, 89.23, 89.23, 89.23, 89.22]",90
4,14.605169735679597,0.2724016362253002,0.6945211412849805,26.922222222222224,600,5000,"[-0.24, 2.22, 7.83, 18.98, 34.08, 47.93, 63.22, 80.28, 98.18, 114.23, 112.63, 97.2, 83.23, 83.43, 95.92, 109.19, 110.47, 99.33, 86.92, 84.34, 93.1, 104.1, 107.19, 100.28, 90.54, 86.72, 91.23, 98.58, 103.27, 101.7, 95.74, 90.78, 89.95, 93.21, 96.4, 97.08, 97.09, 97.1, 97.11, 97.13, 97.14, 97.15, 97.16, 97.13, 96.77, 96.79, 96.81, 96.82, 96.83, 96.84]",90
5,6.571682126205201,0.35038727467999253,0.87156482835714,46.18888888888888,600,5000,"[-0.22, 5.17, 15.95, 25.77, 33.12, 44.3, 60.06, 75.43, 91.32, 108.98, 124.36, 131.57, 126.91, 117.29, 106.76, 98.14, 93.99, 94.58, 98.22, 101.41, 102.64, 102.62, 102.62, 102.61, 102.61, 102.6, 102.6, 102.6, 102.59, 102.59, 102.59, 102.58, 102.58, 102.57, 102.57, 102.57, 102.56, 101.58, 100.19, 98.79, 97.55, 96.67, 96.17, 96.13, 96.13, 96.13, 96.13, 96.13, 96.13, 96.13]",90
