experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
1,13.861018846863736,0.050426718937342185,0.5194987685518749,20.122222222222224,600,2400,"[-1.92, -1.92, 7.38, 23.07, 38.24, 54.6, 72.26, 90.67, 107.51, 108.11, 94.31, 79.72, 76.2, 85.87, 98.18, 102.83, 98.09, 88.98, 82.18, 82.42, 89.03, 95.58, 97.56, 96.44, 92.9, 90.37, 90.15, 90.14, 90.13, 90.13, 90.12, 90.11, 90.1, 90.1, 90.09, 90.08, 90.07, 90.06, 90.05, 90.04, 90.04, 90.03, 90.02, 90.02, 90.01, 90.0, 89.99, 89.99, 89.98, 89.97]",90
2,23.91894929548115,0.9341224043208434,0.372297794736547,23.344444444444452,600,1800,"[-1.17, 7.23, 21.86, 33.93, 43.94, 54.79, 68.01, 82.18, 94.34, 103.33, 110.36, 110.64, 102.26, 94.12, 98.37, 111.01, 110.39, 96.71, 89.61, 90.59, 90.57, 90.58, 90.59, 90.6, 90.6, 90.61, 90.61, 90.62, 90.62, 90.63, 90.63, 90.64, 90.64, 90.65, 90.65, 90.65, 90.66, 90.67, 90.67, 90.68, 90.68, 90.68, 90.69, 90.69, 90.69, 90.7, 90.71, 90.71, 90.71, 90.72]",90
3,6.99773890777099,0.9815836828056241,0.786908279360651,81.56666666666666,800,3100,"[1.71, 1.71, 1.72, 3.81, 12.01, 25.4, 41.02, 56.19, 69.1, 82.52, 97.56, 111.13, 123.79, 136.71, 148.91, 160.89, 163.41, 152.79, 137.31, 121.5, 106.78, 96.18, 93.26, 97.33, 103.69, 108.7, 110.24, 109.07, 104.87, 99.78, 95.52, 93.36, 93.19, 93.19, 93.19, 93.19, 93.19, 93.18, 93.18, 93.18, 93.17, 93.17, 93.17, 93.16, 93.16, 93.16, 93.15, 93.15, 93.15, 93.14]",90
4,20.859971089342693,0.34308338370896674,0.5871796873338885,29.022222222222226,600,5000,"[0.98, 4.53, 12.35, 21.44, 36.33, 54.12, 70.7, 84.54, 99.52, 112.39, 116.12, 111.52, 102.29, 92.76, 86.83, 91.67, 102.19, 104.58, 95.36, 84.45, 86.4, 99.34, 107.71, 107.71, 107.71, 107.71, 107.71, 107.71, 107.72, 107.72, 107.72, 107.72, 107.72, 107.72, 107.38, 106.15, 104.91, 104.27, 104.22, 104.21, 104.21, 104.21, 104.21, 104.21, 104.21, 104.21, 104.21, 104.21, 104.2, 103.96]",90
5,8.969057882554146,0.07813054493715288,0.9762191664477868,20.888888888888886,600,1600,"[0.99, 3.46, 8.73, 18.7, 33.38, 46.27, 58.57, 70.79, 83.61, 97.94, 108.11, 108.8, 101.07, 92.13, 85.89, 84.69, 87.68, 91.53, 93.96, 94.32, 94.31, 94.3, 94.3, 94.29, 94.29, 94.28, 94.28, 94.27, 94.26, 94.26, 94.25, 94.25, 94.24, 94.24, 94.23, 94.22, 94.22, 94.21, 94.21, 94.2, 94.2, 94.19, 94.19, 94.18, 94.17, 94.17, 94.16, 94.16, 94.16, 94.15]",90
6,11.508593726994594,0.11739115971296349,0.928697889857042,23.666666666666664,600,5000,"[-1.42, 1.51, 6.17, 14.93, 28.58, 44.2, 59.84, 74.22, 90.33, 106.17, 111.3, 102.51, 90.23, 82.46, 84.6, 93.12, 101.43, 104.22, 100.21, 93.46, 88.46, 87.61, 89.71, 92.91, 94.87, 95.02, 95.02, 95.02, 95.02, 95.02, 95.01, 95.02, 95.01, 95.01, 95.01, 95.01, 95.01, 95.01, 95.01, 95.01, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 95.0, 94.99, 94.99]",90
7,21.098733937149944,0.050426718937342185,0.5194987685518749,17.56666666666667,700,5000,"[2.41, 4.12, 6.73, 15.46, 28.79, 39.35, 47.67, 57.04, 70.19, 85.95, 101.58, 102.83, 89.2, 76.51, 70.01, 73.55, 84.27, 96.1, 102.4, 93.34, 80.33, 82.0, 95.92, 105.57, 105.81, 105.61, 105.26, 105.26, 105.25, 105.25, 105.24, 105.24, 105.23, 105.23, 105.22, 105.21, 105.1, 105.11, 105.1, 105.1, 105.09, 105.09, 105.08, 105.08, 105.08, 105.07, 105.06, 105.06, 105.05, 105.05]",90
8,23.91894929548115,0.8254792625918074,0.8196186270590649,32.93333333333334,500,5000,"[-0.82, 7.9, 23.59, 38.98, 55.96, 71.67, 86.45, 101.55, 114.06, 119.64, 113.94, 102.23, 91.49, 91.49, 102.71, 109.21, 108.39, 108.39, 108.39, 108.39, 108.39, 107.98, 106.38, 104.52, 103.89, 103.88, 103.88, 103.88, 103.88, 103.87, 103.84, 103.74, 102.5, 100.0, 98.3, 88.98, 75.51, 67.38, 64.47, 64.96, 70.45, 82.37, 98.65, 104.09, 98.63, 90.23, 80.91, 86.38, 101.53, 99.87]",90
9,9.20613524129799,0.2086064740509549,0.786908279360651,28.977777777777774,700,5000,"[-0.57, 3.05, 10.73, 16.07, 25.53, 39.91, 53.05, 66.19, 79.46, 92.87, 106.7, 116.08, 114.6, 105.39, 95.72, 90.0, 89.91, 94.57, 99.59, 102.57, 102.88, 102.83, 102.75, 102.75, 102.74, 102.74, 102.74, 102.74, 102.73, 102.73, 102.72, 102.72, 101.89, 100.93, 100.19, 99.87, 99.86, 99.86, 99.85, 99.85, 99.85, 99.84, 99.84, 99.84, 99.83, 99.64, 99.19, 98.5, 97.8, 97.39]",90
10,20.859971089342693,0.8254792625918074,0.8196186270590649,48.82222222222222,500,5000,"[-1.17, 8.17, 24.15, 36.83, 46.9, 57.44, 71.43, 87.46, 103.27, 116.78, 127.15, 133.94, 131.74, 120.73, 106.57, 90.27, 85.26, 97.0, 111.78, 120.1, 121.86, 121.81, 118.76, 115.07, 103.36, 87.13, 76.62, 72.64, 74.42, 81.7, 93.22, 105.07, 111.39, 108.11, 97.41, 85.21, 77.21, 77.22, 77.19, 77.19, 77.19, 77.18, 77.18, 77.18, 78.01, 79.49, 81.22, 81.59, 81.59, 81.59]",90
