experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
11,15.519873566699246,0.3208130805696747,0.8957157906362613,26.000000000000007,500,5000,"[0.1, 8.11, 21.59, 33.86, 49.26, 68.37, 89.13, 109.33, 113.4, 103.81, 95.35, 87.78, 88.63, 97.74, 106.1, 104.23, 92.38, 83.27, 87.84, 100.94, 109.23, 100.32, 84.85, 81.15, 93.63, 109.18, 107.31, 89.7, 77.38, 75.16, 74.81, 75.47, 76.24, 76.48, 76.48, 76.48, 76.47, 76.46, 76.46, 76.45, 76.45, 77.36, 79.33, 80.27, 80.26, 80.26, 80.25, 80.24, 80.23, 80.23]",90
16,13.859738400998541,0.1582749404967133,0.6687781152683001,24.21111111111112,500,5000,"[-0.14, -0.14, 10.6, 30.47, 48.81, 65.51, 82.12, 100.08, 111.79, 102.37, 84.88, 77.85, 89.63, 106.56, 110.14, 96.38, 80.12, 77.71, 92.07, 109.25, 109.38, 92.95, 77.77, 79.94, 96.7, 111.08, 105.65, 86.63, 75.41, 86.04, 104.66, 110.53, 97.22, 80.44, 77.02, 90.2, 105.99, 109.11, 95.84, 79.51, 77.27, 91.08, 107.32, 108.05, 93.27, 77.77, 77.69, 93.38, 109.44, 107.4]",90
49,13.610749745656507,0.3885638801241841,0.17390857397614704,29.822222222222226,400,5000,"[-0.06, 10.13, 29.48, 48.17, 66.94, 86.38, 106.02, 116.84, 116.58, 116.58, 116.59, 116.59, 116.59, 116.57, 116.09, 114.65, 112.22, 110.38, 110.08, 110.09, 110.09, 110.09, 110.09, 110.1, 110.01, 109.37, 108.41, 107.34, 106.41, 105.84, 105.73, 105.74, 105.74, 105.74, 105.75, 105.75, 105.75, 105.75, 105.54, 103.02, 98.49, 84.45, 64.8, 61.33, 71.65, 81.93, 92.85, 94.05, 83.33, 70.09]",90
50,13.859828127003782,0.15746165478429625,0.6699708467080444,24.33333333333334,500,5000,"[-0.17, -0.17, 10.3, 29.98, 47.88, 65.14, 82.33, 100.35, 111.9, 102.71, 85.29, 77.25, 88.42, 105.41, 109.81, 97.11, 81.25, 78.61, 91.94, 108.21, 108.74, 93.45, 77.84, 78.95, 96.15, 111.38, 106.52, 87.28, 74.77, 72.89, 72.67, 72.66, 72.66, 72.69, 72.98, 73.05, 73.29, 73.4, 73.4, 73.39, 73.39, 73.39, 73.39, 73.39, 73.38, 73.38, 73.38, 73.38, 73.38, 73.38]",90
51,22.714552121743658,0.39725298227640526,0.7878367943093169,26.733333333333338,400,5000,"[-0.11, 2.43, 17.19, 38.61, 60.88, 81.93, 99.26, 108.97, 109.01, 108.32, 106.55, 105.96, 95.73, 78.44, 70.89, 71.88, 71.95, 71.95, 71.96, 71.96, 71.96, 72.09, 72.1, 72.11, 72.11, 72.11, 72.12, 72.14, 72.96, 75.74, 78.52, 86.89, 100.31, 109.62, 104.06, 87.22, 87.66, 107.99, 114.06, 102.43, 90.04, 89.23, 102.55, 110.69, 109.7, 109.58, 109.58, 109.58, 109.58, 109.58]",90
57,15.521305820060924,0.3204035397039457,0.8955289464320625,25.877777777777784,500,5000,"[0.36, 7.34, 21.35, 33.87, 49.01, 67.92, 88.43, 109.07, 113.29, 103.67, 95.06, 87.53, 88.69, 98.1, 106.0, 103.15, 91.24, 83.69, 90.37, 103.47, 107.64, 97.62, 83.95, 83.21, 96.33, 109.32, 105.11, 87.63, 78.29, 90.35, 109.57, 110.24, 90.26, 74.95, 72.15, 73.43, 77.49, 80.55, 89.8, 105.23, 108.26, 95.41, 79.75, 81.56, 99.5, 112.15, 112.99, 112.96, 112.32, 111.9]",90
104,15.507450697292851,0.31528179301230175,0.914086413138241,28.588888888888892,500,5000,"[-0.06, 8.65, 23.9, 36.3, 48.96, 65.99, 86.19, 107.13, 114.05, 107.85, 99.12, 87.15, 84.48, 94.42, 107.18, 107.26, 93.78, 81.49, 85.5, 100.96, 111.04, 111.19, 111.18, 111.18, 111.18, 111.17, 111.17, 111.01, 111.01, 111.0, 111.0, 111.0, 110.99, 110.99, 110.98, 109.53, 106.37, 104.21, 93.31, 75.82, 73.52, 88.82, 104.48, 115.73, 115.28, 102.53, 85.11, 68.83, 59.89, 63.15]",90
105,15.550793965180056,0.2974622940563746,0.9137492739535223,29.955555555555545,500,5000,"[0.04, 7.83, 21.12, 33.44, 48.12, 67.07, 87.38, 107.19, 112.88, 97.04, 77.96, 64.48, 70.1, 89.05, 107.2, 111.81, 98.03, 81.47, 82.3, 100.06, 114.25, 116.96, 116.39, 112.64, 109.2, 99.05, 82.86, 80.4, 94.09, 109.16, 106.55, 88.06, 75.51, 74.45, 74.5, 75.49, 76.02, 76.03, 76.04, 76.05, 76.07, 76.09, 76.1, 76.11, 76.13, 76.14, 76.15, 76.17, 76.19, 76.22]",90
