experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
11,18.75920505312053,0.4131141213191498,0.0876163280894634,23.911111111111108,500,5000,"[0.01, 5.43, 18.64, 33.68, 51.05, 68.33, 83.34, 95.06, 104.25, 106.17, 96.9, 85.49, 88.12, 103.31, 111.52, 110.75, 110.71, 110.71, 110.71, 110.71, 110.71, 110.71, 110.7, 110.3, 109.18, 106.62, 104.67, 94.79, 78.31, 79.02, 97.26, 109.12, 108.12, 104.45, 91.03, 72.15, 61.22, 60.66, 62.38, 65.6, 78.73, 98.67, 109.75, 110.0, 108.2, 105.01, 92.42, 74.01, 62.78, 60.99]",90
12,9.496654705731022,0.14575979494797087,0.5617206829266546,24.922222222222228,500,5000,"[-0.35, 4.24, 14.25, 28.77, 47.36, 66.11, 84.58, 100.73, 112.43, 111.47, 99.67, 86.29, 79.78, 85.11, 95.58, 104.87, 107.66, 101.83, 93.26, 86.8, 85.52, 89.32, 93.97, 96.63, 96.97, 96.97, 96.97, 96.97, 96.97, 96.97, 96.98, 96.98, 96.98, 96.99, 96.99, 96.99, 96.99, 96.99, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.0, 97.01, 97.01, 97.0, 97.01]",90
23,5.192586437851556,0.00017128648689213044,0.03439162457560163,27.933333333333334,400,1700,"[-0.13, 7.14, 24.18, 41.86, 61.9, 83.48, 102.72, 115.14, 114.79, 105.64, 94.47, 84.54, 78.22, 76.88, 78.73, 82.36, 85.32, 86.45, 86.49, 86.49, 86.49, 86.5, 86.5, 86.5, 86.5, 86.5, 86.51, 86.51, 86.51, 86.51, 86.51, 86.52, 86.52, 86.53, 86.53, 86.53, 86.53, 86.54, 86.54, 86.55, 86.55, 86.56, 86.56, 86.56, 86.57, 86.57, 86.57, 86.57, 86.58, 86.58]",90
