experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
2,25.0,1.0,1.0,57.87777777777778,600,5000,"[-0.22, 3.34, 9.57, 19.9, 34.41, 49.69, 67.8, 87.17, 108.47, 126.51, 136.72, 142.09, 133.74, 116.69, 101.09, 85.34, 76.46, 76.26, 77.71, 79.34, 79.72, 79.72, 79.72, 79.72, 79.72, 79.72, 79.88, 80.83, 82.25, 83.01, 94.38, 115.6, 132.09, 138.89, 135.42, 121.15, 105.8, 89.37, 83.16, 88.92, 98.59, 107.79, 108.47, 105.82, 102.22, 93.02, 80.57, 74.67, 83.3, 103.55]",90
4,13.930500415831816,0.6374698346475205,0.250379668268364,50.98888888888887,800,4900,"[0.01, 0.01, 0.32, 4.86, 14.83, 25.58, 37.43, 51.46, 64.69, 81.83, 102.88, 125.24, 135.89, 134.25, 133.31, 132.1, 129.26, 125.21, 122.03, 121.15, 121.15, 121.1, 121.09, 120.72, 119.56, 116.35, 111.74, 98.22, 78.95, 75.33, 91.18, 109.67, 110.6, 97.75, 87.09, 80.19, 83.41, 94.15, 103.09, 101.45, 89.61, 78.11, 78.44, 91.25, 105.69, 106.51, 92.04, 76.11, 74.17, 89.15]",90
6,22.848972327548392,0.7539048470252212,0.5899465133514169,40.0,500,5000,"[0.2, 2.79, 8.48, 22.59, 43.96, 64.38, 81.87, 100.15, 119.07, 126.0, 121.21, 109.96, 91.96, 86.74, 95.04, 102.5, 106.31, 99.12, 87.32, 90.68, 107.47, 109.68, 97.69, 88.59, 89.64, 101.81, 108.46, 106.24, 94.77, 78.42, 73.62, 86.3, 105.69, 109.62, 96.88, 85.96, 87.8, 101.87, 106.93, 101.68, 93.29, 82.74, 87.95, 106.35, 120.33, 122.09, 111.82, 95.52, 77.24, 63.5]",90
8,8.357961275960848,0.44040866303584947,0.031000525975348303,57.3888888888889,900,5000,"[-0.15, -0.15, 0.14, 4.13, 11.1, 19.44, 26.95, 32.12, 43.76, 62.64, 80.47, 96.65, 111.93, 125.86, 138.9, 141.65, 131.49, 117.08, 103.23, 97.24, 103.01, 113.21, 121.93, 124.35, 118.27, 108.58, 99.62, 95.76, 97.53, 102.58, 106.75, 107.8, 107.79, 107.57, 106.89, 106.15, 105.42, 104.58, 103.69, 102.92, 102.44, 102.21, 102.21, 101.93, 100.95, 99.26, 97.57, 96.59, 96.53, 96.53]",90
10,16.127671744683603,0.1725129444607355,0.978317471906337,23.711111111111116,600,5000,"[0.15, 0.16, 6.14, 19.34, 34.14, 51.6, 70.47, 89.28, 105.97, 109.28, 94.57, 78.1, 66.44, 67.96, 82.54, 100.68, 111.34, 111.31, 111.3, 111.29, 111.29, 111.29, 111.28, 111.27, 111.27, 111.26, 111.26, 111.25, 111.24, 111.24, 111.23, 111.22, 111.2, 110.52, 108.83, 108.31, 108.3, 108.3, 108.29, 108.28, 108.28, 108.26, 108.25, 108.25, 108.24, 108.23, 108.22, 108.2, 108.19, 108.17]",90
12,13.900216640199531,0.6623055893155622,0.27064115405220746,52.29999999999999,800,5000,"[0.09, 0.1, 1.45, 7.41, 16.57, 24.99, 36.39, 51.67, 66.61, 84.4, 104.76, 125.98, 137.07, 135.09, 132.4, 129.64, 127.95, 127.8, 127.71, 127.19, 123.32, 117.09, 111.89, 103.16, 89.64, 82.92, 91.08, 104.83, 111.12, 101.69, 86.76, 80.44, 89.61, 103.97, 109.63, 99.96, 85.35, 79.08, 87.68, 102.05, 107.63, 98.35, 84.63, 78.73, 87.61, 101.88, 107.5, 98.48, 84.18, 76.99]",90
14,16.12252884427087,0.20416075457745486,0.9631293554051253,24.566666666666666,600,5000,"[0.05, 0.05, 7.04, 20.37, 35.02, 51.89, 70.53, 89.54, 106.78, 110.73, 95.79, 78.9, 66.96, 69.57, 84.58, 101.57, 112.11, 112.11, 112.07, 112.07, 112.07, 112.08, 112.08, 112.08, 112.08, 112.08, 112.08, 112.08, 112.08, 112.08, 111.67, 109.74, 108.34, 108.3, 108.3, 108.31, 108.31, 108.31, 108.31, 108.32, 108.32, 108.32, 108.32, 108.33, 108.33, 108.33, 108.33, 107.92, 106.88, 105.87]",90
16,16.12799083836891,0.1331664676667787,1.0,23.177777777777777,600,5000,"[-0.1, -0.11, 5.73, 19.31, 33.91, 51.33, 69.92, 88.34, 104.92, 108.38, 94.2, 77.7, 64.94, 66.92, 82.71, 101.4, 109.66, 96.4, 77.99, 63.37, 66.04, 83.75, 102.94, 110.86, 107.75, 99.25, 85.08, 80.78, 91.98, 106.99, 107.57, 92.55, 78.38, 83.06, 101.91, 110.29, 107.96, 99.43, 84.94, 80.49, 91.39, 105.75, 106.36, 91.82, 78.36, 83.78, 101.45, 108.42, 95.34, 78.09]",90
18,16.149162635695433,0.07854459909166772,1.0,24.188888888888886,600,5000,"[-0.19, -0.19, 5.83, 18.56, 32.5, 48.69, 66.63, 85.13, 102.34, 106.45, 93.23, 77.38, 79.03, 96.93, 109.84, 111.77, 111.24, 109.45, 108.82, 108.82, 108.82, 108.82, 108.81, 108.81, 108.81, 108.81, 108.8, 108.8, 108.8, 108.8, 108.79, 108.79, 108.79, 108.79, 108.79, 108.78, 108.78, 108.78, 108.78, 108.78, 108.77, 108.77, 108.77, 108.77, 108.77, 108.77, 108.76, 108.76, 108.76, 108.75]",90
20,16.167967174635134,0.15436015055698402,0.9868143902520633,22.96666666666667,600,5000,"[-0.03, -0.03, 6.45, 20.17, 34.58, 51.14, 69.61, 88.33, 105.41, 108.73, 94.53, 79.03, 81.09, 99.19, 110.56, 110.66, 110.66, 110.66, 110.66, 110.66, 110.66, 110.66, 110.66, 110.66, 110.67, 110.67, 110.44, 110.12, 110.0, 110.0, 110.0, 110.0, 110.0, 109.22, 108.28, 107.83, 107.83, 107.83, 107.83, 107.83, 107.84, 107.84, 107.84, 107.84, 107.84, 107.8, 107.8, 107.8, 107.8, 107.8]",90
22,16.1055597993177,0.26463861854190546,0.9713752096317059,32.75555555555556,600,5000,"[-0.2, -0.2, 7.39, 22.96, 38.83, 55.47, 72.63, 89.75, 105.97, 111.6, 98.94, 82.27, 82.19, 99.25, 113.65, 119.48, 118.06, 109.41, 95.4, 79.27, 81.25, 100.51, 111.94, 111.99, 111.99, 111.99, 111.99, 112.0, 112.0, 111.9, 110.89, 110.39, 110.37, 110.37, 110.38, 110.38, 110.34, 109.46, 107.51, 106.18, 106.16, 106.17, 106.17, 106.17, 106.17, 106.17, 106.17, 106.18, 106.18, 106.18]",90
24,16.096314278511876,0.15183230419337504,0.9893470825694265,36.355555555555554,400,5000,"[0.11, 10.11, 29.51, 47.89, 68.41, 88.01, 105.26, 107.1, 91.56, 76.92, 68.2, 68.09, 77.03, 92.36, 109.6, 122.72, 119.76, 103.79, 86.82, 77.2, 86.94, 103.55, 106.81, 93.68, 78.04, 78.53, 94.96, 109.8, 117.15, 114.76, 104.84, 91.64, 78.06, 79.43, 94.3, 107.0, 101.58, 84.68, 76.59, 87.63, 104.48, 105.43, 90.21, 76.09, 79.93, 98.13, 107.03, 106.15, 96.39, 80.46]",90
