experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
11,17.91924802195832,0.02854484781883504,0.8461135797006124,21.188888888888883,400,4900,"[0.08, 4.15, 19.2, 40.18, 61.56, 82.63, 103.67, 109.07, 99.84, 90.81, 83.65, 83.22, 90.72, 98.97, 101.28, 96.23, 88.52, 82.43, 83.84, 92.99, 102.1, 103.1, 95.82, 86.9, 81.73, 86.66, 96.89, 102.31, 99.67, 92.42, 84.68, 82.76, 89.98, 99.17, 101.57, 96.37, 88.96, 82.93, 84.25, 93.02, 100.06, 100.35, 94.39, 86.98, 82.86, 87.01, 94.94, 98.84, 97.61, 92.31]",90
12,12.249318275148775,0.0956309993998869,0.8197817361040487,23.777777777777782,600,5000,"[-0.29, 4.52, 14.33, 25.57, 39.21, 52.04, 69.15, 87.71, 102.96, 111.4, 106.77, 96.87, 86.53, 81.58, 86.79, 96.39, 103.56, 104.42, 99.0, 92.19, 87.45, 85.78, 88.37, 92.59, 94.74, 94.81, 94.8, 94.8, 94.79, 94.79, 94.78, 94.78, 94.77, 94.76, 94.76, 94.75, 94.75, 94.75, 94.74, 94.73, 94.73, 94.72, 94.72, 94.71, 94.71, 94.71, 94.7, 94.7, 94.69, 94.69]",90
13,18.91824541463391,0.20549781475156437,0.9102881717438871,28.75555555555555,400,2700,"[0.01, 9.65, 27.83, 45.1, 63.53, 79.69, 97.47, 112.89, 115.88, 112.84, 106.72, 96.75, 81.79, 81.51, 96.66, 110.27, 114.11, 112.11, 106.17, 99.59, 93.59, 87.54, 85.4, 89.0, 94.77, 97.17, 96.24, 92.75, 89.55, 88.23, 88.2, 88.7, 89.3, 89.39, 89.4, 89.41, 89.42, 89.42, 89.43, 89.44, 89.45, 89.45, 89.46, 89.47, 89.47, 89.48, 89.49, 89.49, 89.5, 89.51]",90
14,21.114721943441648,0.024315993462248442,0.8197817361040487,20.622222222222224,400,4900,"[-0.19, 5.86, 21.88, 42.29, 62.91, 83.53, 101.94, 108.56, 99.97, 91.34, 83.46, 82.93, 93.44, 104.24, 108.23, 108.44, 103.96, 99.21, 93.69, 86.9, 83.52, 88.62, 96.89, 99.51, 94.26, 86.96, 83.4, 88.69, 97.03, 99.18, 93.58, 86.79, 83.2, 88.18, 96.03, 98.3, 93.65, 87.6, 83.89, 86.56, 94.41, 99.04, 95.6, 88.02, 82.91, 85.86, 95.95, 101.4, 95.55, 85.93]",90
15,24.0,0.09224791591461762,0.8541135720712179,29.57777777777778,400,5000,"[0.0, 5.06, 21.37, 40.37, 59.13, 79.36, 101.98, 111.28, 101.87, 88.92, 80.38, 89.0, 106.97, 116.62, 115.91, 113.44, 111.36, 106.26, 96.84, 87.79, 82.29, 88.43, 100.22, 102.02, 94.74, 89.17, 84.52, 86.15, 94.53, 99.88, 95.78, 87.03, 82.16, 88.31, 100.12, 101.4, 88.33, 76.25, 73.04, 78.87, 87.58, 94.26, 97.5, 94.56, 89.0, 84.31, 86.55, 95.2, 99.91, 94.77]",90
16,24.249318275148774,0.1658783670084319,0.9110654605721362,23.56666666666666,400,5000,"[0.25, 6.87, 24.82, 44.21, 61.53, 79.4, 97.05, 105.4, 103.79, 102.08, 95.94, 85.39, 83.76, 95.42, 106.25, 106.89, 104.0, 100.8, 95.09, 86.28, 84.23, 92.75, 103.23, 109.24, 109.46, 103.4, 96.39, 90.26, 84.88, 86.73, 96.49, 101.96, 95.17, 84.58, 83.54, 94.78, 105.11, 106.67, 104.37, 100.3, 94.13, 86.16, 82.93, 91.53, 103.96, 111.21, 108.55, 97.06, 86.55, 81.35]",90
17,19.108222445246682,0.1658783670084319,0.9110654605721362,18.855555555555554,600,4900,"[0.17, 0.17, 6.54, 20.02, 32.95, 46.25, 60.9, 76.01, 89.96, 101.85, 106.97, 100.48, 91.06, 85.3, 89.68, 99.83, 105.19, 102.1, 94.49, 86.7, 86.2, 95.09, 104.04, 104.81, 97.79, 89.57, 84.41, 90.07, 100.59, 105.35, 99.23, 89.64, 84.02, 89.06, 99.37, 104.01, 98.97, 89.66, 84.12, 88.39, 98.77, 104.35, 99.47, 90.81, 85.6, 88.72, 96.47, 101.34, 99.52, 93.38]",90
18,19.108222445246682,0.20549781475156437,0.9102881717438871,24.93333333333333,600,4900,"[-0.34, -0.33, 7.0, 22.55, 36.81, 48.94, 60.22, 72.96, 88.09, 104.8, 112.44, 109.18, 105.69, 100.36, 92.77, 87.34, 88.54, 96.58, 103.59, 103.39, 96.59, 88.97, 86.63, 93.1, 101.65, 104.08, 98.93, 91.43, 86.8, 89.83, 97.69, 102.42, 100.55, 94.6, 88.65, 86.69, 92.09, 99.51, 102.02, 98.0, 91.24, 86.12, 87.6, 94.78, 101.31, 101.94, 96.03, 88.95, 85.36, 90.1]",90
19,22.831667458436563,0.3565512118201018,0.8575493782184189,26.077777777777776,600,5000,"[0.23, 1.94, 5.31, 14.62, 29.28, 45.04, 63.63, 83.39, 102.9, 113.47, 112.05, 107.92, 101.0, 92.15, 88.43, 96.32, 106.7, 107.33, 99.65, 93.23, 89.35, 92.72, 100.29, 104.1, 100.24, 91.57, 86.4, 93.7, 105.79, 107.43, 99.11, 92.23, 87.62, 90.72, 100.45, 104.76, 96.53, 84.7, 86.19, 100.46, 109.15, 107.75, 104.28, 97.41, 87.71, 84.42, 93.47, 105.77, 113.35, 112.06]",90
20,19.543975077381653,0.1658783670084319,0.9110654605721362,25.56666666666667,500,5000,"[-0.14, 0.28, 11.16, 27.6, 44.59, 64.75, 83.22, 101.01, 111.41, 108.52, 105.17, 97.74, 87.93, 84.08, 91.48, 102.2, 105.39, 97.83, 87.44, 83.36, 91.04, 102.5, 105.85, 96.65, 86.11, 82.0, 91.27, 104.1, 105.94, 95.15, 84.62, 83.49, 94.27, 105.67, 112.15, 113.01, 107.28, 100.27, 93.52, 86.25, 83.84, 90.95, 101.03, 102.7, 94.91, 86.43, 83.27, 90.17, 100.04, 102.58]",90
21,21.114721943441648,0.0956309993998869,0.858326667046668,26.544444444444444,400,5000,"[0.03, 5.76, 23.04, 43.85, 64.72, 84.56, 102.5, 107.39, 99.83, 92.36, 85.03, 83.7, 92.82, 103.94, 111.19, 112.09, 105.5, 97.86, 91.03, 84.66, 84.88, 94.3, 102.26, 96.66, 85.44, 81.19, 90.17, 103.3, 113.09, 113.89, 104.41, 95.46, 87.99, 83.18, 87.51, 96.5, 100.45, 96.1, 88.57, 82.5, 85.09, 95.86, 103.05, 104.68, 105.26, 104.99, 104.9, 104.89, 104.89, 104.9]",90
22,15.973626113539556,0.024315993462248442,0.8597257869375164,25.288888888888895,500,2800,"[0.24, 8.02, 22.51, 33.92, 45.26, 60.68, 79.67, 99.41, 112.05, 112.76, 110.86, 107.96, 105.39, 101.15, 93.22, 85.28, 81.03, 86.48, 95.54, 100.59, 98.91, 93.25, 87.17, 83.34, 85.11, 91.29, 96.42, 97.28, 94.2, 90.26, 87.44, 86.82, 87.28, 88.18, 88.49, 88.48, 88.48, 88.49, 88.49, 88.48, 88.48, 88.48, 88.48, 88.48, 88.48, 88.48, 88.48, 88.48, 88.48, 88.48]",90
23,21.425922479999606,0.3187477135885112,0.9513599106515829,26.700000000000003,400,5000,"[-0.05, 10.38, 30.81, 50.64, 68.73, 85.47, 101.33, 112.02, 110.9, 106.41, 101.94, 96.47, 89.56, 86.01, 91.14, 99.74, 102.71, 97.8, 90.17, 85.72, 90.55, 100.05, 103.77, 98.67, 90.51, 84.71, 88.59, 99.0, 103.24, 97.13, 88.22, 83.11, 89.56, 100.93, 103.81, 96.53, 87.29, 82.67, 90.47, 103.36, 113.06, 114.03, 105.98, 96.98, 88.92, 82.64, 85.24, 96.55, 102.61, 95.98]",90
24,18.91824541463391,0.20549781475156437,0.8605030757657656,23.15555555555556,600,5000,"[-0.21, -0.21, 6.76, 20.68, 33.34, 45.43, 59.1, 74.65, 90.73, 106.2, 110.84, 104.91, 98.77, 91.55, 88.1, 91.93, 98.4, 102.03, 100.2, 94.16, 88.9, 88.58, 94.67, 100.63, 101.68, 97.32, 91.94, 89.48, 91.31, 94.54, 96.06, 96.05, 95.55, 95.4, 95.4, 95.4, 95.4, 95.4, 95.4, 95.39, 95.39, 95.39, 95.39, 95.39, 95.39, 95.38, 95.38, 95.38, 95.38, 95.38]",90
25,15.973626113539556,0.024315993462248442,0.8988523732260806,22.611111111111104,400,2700,"[-0.03, 8.64, 25.2, 42.82, 64.33, 85.65, 104.8, 110.35, 103.39, 96.49, 88.39, 81.93, 82.59, 91.74, 101.26, 104.23, 98.89, 90.61, 83.57, 82.18, 89.16, 97.18, 99.52, 95.93, 90.56, 86.33, 85.07, 87.1, 89.86, 90.73, 90.73, 90.72, 90.71, 90.71, 90.7, 90.69, 90.69, 90.68, 90.67, 90.67, 90.66, 90.65, 90.65, 90.64, 90.63, 90.62, 90.62, 90.61, 90.6, 90.59]",90
26,19.2602040697369,0.1341828088139259,0.845141968665301,24.700000000000006,700,5000,"[-0.08, -0.08, 8.04, 22.71, 34.62, 45.11, 56.61, 71.91, 89.35, 105.49, 106.8, 93.06, 80.95, 85.3, 102.91, 110.77, 106.54, 96.83, 81.48, 82.09, 97.94, 110.5, 112.23, 110.01, 105.79, 97.64, 86.78, 83.18, 91.31, 102.42, 104.98, 97.73, 89.02, 82.69, 86.39, 98.38, 104.69, 98.41, 88.64, 82.86, 88.4, 100.0, 103.73, 97.63, 89.5, 83.87, 86.55, 97.02, 103.07, 98.11]",90
27,12.497146305465552,0.1658783670084319,0.9110654605721362,21.25555555555555,500,4200,"[-0.1, 6.0, 18.62, 31.26, 50.36, 71.41, 88.07, 101.63, 109.13, 105.68, 96.96, 89.55, 86.13, 88.13, 93.27, 97.13, 97.94, 97.65, 97.28, 97.22, 97.23, 97.24, 97.25, 97.26, 97.26, 97.28, 97.29, 97.29, 97.3, 97.31, 97.32, 97.33, 97.34, 97.35, 97.36, 97.37, 97.37, 97.38, 97.38, 97.03, 96.24, 95.21, 94.49, 94.29, 94.3, 94.31, 94.32, 94.32, 94.33, 94.34]",90
28,18.91824541463391,0.20549781475156437,0.8988523732260806,26.400000000000006,600,4700,"[-0.2, -0.2, 5.8, 20.0, 33.93, 47.92, 61.75, 75.87, 89.77, 103.4, 108.82, 99.32, 83.81, 84.02, 99.32, 111.23, 113.76, 112.61, 109.26, 106.24, 100.56, 91.46, 85.79, 89.46, 98.87, 104.22, 101.41, 93.98, 86.9, 86.37, 94.45, 103.08, 103.67, 95.31, 86.71, 85.19, 93.29, 102.64, 104.15, 95.95, 86.23, 83.65, 92.57, 104.51, 106.67, 100.57, 94.63, 88.41, 85.91, 89.76]",90
29,20.136879287334686,0.024315993462248442,0.8454917486380131,22.555555555555554,500,5000,"[-0.49, 1.59, 14.68, 34.79, 55.43, 74.44, 92.29, 104.32, 110.3, 109.7, 102.39, 92.05, 81.18, 81.55, 94.11, 105.04, 107.66, 107.75, 105.23, 102.53, 96.81, 86.88, 81.27, 86.83, 98.3, 102.83, 96.62, 87.05, 80.67, 85.59, 98.57, 101.43, 92.08, 81.01, 81.14, 93.77, 105.6, 110.07, 109.5, 104.11, 98.46, 92.81, 86.5, 83.34, 87.68, 95.38, 98.65, 95.42, 89.35, 84.03]",90
30,12.497146305465552,0.1658783670084319,0.9524792065642617,22.63333333333334,500,1900,"[-0.0, 6.7, 19.52, 32.11, 49.74, 68.93, 85.08, 99.64, 110.37, 107.63, 97.8, 87.98, 84.15, 89.41, 97.24, 102.29, 102.45, 98.72, 94.79, 91.89, 90.88, 91.12, 92.1, 92.38, 92.37, 92.37, 92.37, 92.37, 92.37, 92.36, 92.36, 92.36, 92.36, 92.36, 92.35, 92.35, 92.35, 92.35, 92.35, 92.35, 92.35, 92.34, 92.34, 92.34, 92.34, 92.33, 92.33, 92.33, 92.33, 92.33]",90
