experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
2,25.0,0.001,0.001,29.644444444444453,500,4900,"[-0.23, 7.07, 19.32, 33.84, 51.55, 69.38, 89.29, 108.34, 116.68, 113.17, 107.96, 101.56, 94.48, 88.41, 83.35, 85.66, 95.36, 101.01, 100.95, 96.1, 86.57, 80.84, 89.99, 104.76, 112.67, 114.5, 113.69, 111.02, 108.82, 104.77, 98.16, 90.55, 82.61, 84.84, 96.85, 104.04, 102.55, 99.7, 94.29, 86.05, 81.45, 89.28, 101.95, 111.01, 116.32, 116.4, 111.16, 105.48, 100.24, 92.13]",90
5,19.01848864551333,0.06636768367806767,0.2885099869423382,17.911111111111115,500,5000,"[0.3, 6.64, 18.98, 29.96, 42.58, 58.01, 73.93, 88.68, 101.41, 106.12, 102.98, 97.73, 89.71, 82.88, 84.53, 95.3, 104.21, 101.86, 93.23, 84.72, 82.54, 91.54, 102.59, 105.76, 101.42, 95.68, 88.05, 82.7, 86.07, 95.95, 102.58, 100.38, 93.19, 85.69, 83.14, 89.79, 98.65, 101.73, 97.44, 90.11, 83.99, 84.66, 93.15, 101.19, 101.9, 95.54, 87.82, 83.04, 86.23, 94.59]",90
7,17.952966398725337,0.3921557379030469,0.7142479304495226,25.744444444444447,500,2600,"[0.25, 5.44, 15.34, 25.63, 42.36, 62.57, 82.22, 98.94, 111.28, 113.17, 105.65, 99.37, 93.12, 90.28, 95.17, 102.46, 104.7, 101.13, 95.76, 91.27, 91.02, 95.77, 100.24, 100.6, 98.23, 95.54, 93.79, 93.58, 93.82, 93.93, 93.92, 93.92, 93.92, 93.92, 93.91, 93.91, 93.9, 93.9, 93.9, 93.89, 93.89, 93.88, 93.88, 93.87, 93.87, 93.87, 93.86, 93.86, 93.85, 93.85]",90
9,22.869344967344176,0.3317153978183669,0.7403462372189615,28.077777777777772,400,4900,"[-1.22, 2.42, 17.75, 38.73, 59.78, 79.48, 96.08, 108.8, 115.27, 113.77, 105.79, 95.85, 85.86, 86.11, 98.3, 107.61, 109.02, 107.36, 103.66, 97.06, 88.53, 84.77, 92.53, 104.04, 111.94, 112.46, 105.75, 97.75, 90.46, 84.76, 87.52, 97.05, 101.74, 97.31, 89.13, 82.46, 86.72, 99.52, 105.04, 102.02, 95.22, 85.51, 82.25, 91.84, 103.9, 111.57, 111.22, 103.55, 94.97, 87.82]",90
18,19.040762909003504,0.3341766382323973,0.060400374443823734,22.9,500,5000,"[-0.27, 7.46, 20.93, 33.76, 47.66, 63.37, 79.02, 93.12, 104.78, 106.65, 95.98, 83.5, 87.04, 102.96, 110.61, 109.26, 109.21, 109.21, 109.21, 109.21, 109.21, 109.2, 109.2, 109.14, 109.14, 109.13, 109.12, 109.12, 109.09, 108.64, 106.84, 104.95, 104.57, 104.57, 104.57, 104.56, 104.56, 104.56, 104.56, 104.55, 104.55, 104.55, 104.55, 104.47, 104.13, 103.37, 102.48, 102.05, 102.05, 102.04]",90
23,22.869111371615933,0.302854958185666,0.7480117274474304,29.58888888888888,1000,5000,"[0.03, 1.25, 2.69, 2.67, 2.67, 3.32, 5.86, 9.14, 21.19, 41.24, 60.7, 77.74, 92.64, 107.66, 113.88, 109.62, 100.99, 89.03, 93.03, 110.3, 111.49, 97.74, 91.38, 97.19, 109.54, 106.76, 91.37, 88.66, 102.75, 113.72, 113.75, 109.33, 96.35, 82.68, 80.07, 86.06, 101.85, 115.26, 113.2, 104.26, 92.86, 87.69, 97.54, 110.31, 116.63, 111.49, 99.43, 89.09, 87.98, 98.75]",90
