experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
5,16.602737561181705,0.05725736934157155,0.9712335008952564,22.255555555555556,600,5000,"[0.18, 0.18, 7.86, 21.56, 35.3, 49.89, 66.38, 84.04, 100.61, 105.92, 93.82, 78.54, 79.7, 95.26, 107.28, 109.73, 110.03, 109.41, 108.15, 107.88, 107.87, 107.87, 107.86, 107.86, 107.85, 107.85, 107.84, 107.84, 107.83, 107.83, 107.82, 107.82, 107.82, 107.81, 107.8, 107.8, 107.8, 107.8, 107.79, 107.79, 107.78, 107.78, 107.78, 107.77, 107.77, 107.76, 107.76, 107.75, 107.75, 107.75]",90
8,7.967031713958362,0.1302497666325244,0.2847151652135287,29.822222222222226,400,5000,"[-0.14, 10.02, 28.26, 48.73, 69.79, 89.81, 108.6, 116.84, 109.83, 96.94, 84.83, 79.19, 81.88, 89.43, 96.61, 100.58, 101.03, 99.36, 97.24, 96.54, 96.57, 96.58, 96.59, 96.61, 96.62, 96.63, 96.65, 96.66, 96.67, 96.69, 96.7, 96.71, 96.73, 96.74, 96.75, 96.77, 96.78, 96.8, 96.81, 96.82, 96.84, 96.85, 96.86, 96.87, 96.89, 96.9, 96.91, 96.92, 96.94, 96.95]",90
9,22.10663303210992,0.14931248539973674,0.2190174633544134,27.088888888888885,600,5000,"[0.28, 7.06, 20.3, 30.48, 38.79, 49.42, 64.41, 80.84, 95.06, 103.75, 97.58, 82.4, 81.99, 98.28, 107.98, 105.77, 103.96, 94.53, 79.51, 68.55, 61.89, 64.58, 75.68, 88.24, 101.15, 103.38, 89.77, 78.01, 76.38, 79.41, 84.76, 93.75, 105.82, 114.38, 110.45, 96.37, 82.43, 83.16, 98.7, 107.55, 104.93, 92.16, 75.08, 68.65, 70.36, 79.66, 94.52, 105.26, 111.38, 109.13]",90
18,19.06489196783798,0.21498852531407686,0.361783200488216,25.699999999999996,500,5000,"[0.02, 6.94, 21.21, 33.96, 46.06, 59.12, 73.58, 89.02, 104.08, 105.76, 92.27, 79.54, 72.88, 75.05, 84.64, 97.54, 109.06, 113.13, 111.42, 105.06, 93.39, 79.71, 69.97, 72.7, 86.46, 101.74, 107.79, 94.21, 76.0, 65.29, 63.73, 64.88, 67.95, 69.57, 78.29, 92.64, 104.78, 105.92, 93.65, 82.25, 87.07, 103.34, 108.37, 94.32, 76.46, 67.6, 67.66, 67.68, 67.69, 67.7]",90
23,16.64357111232184,0.1398707074301362,0.9004538552224475,26.944444444444443,600,5000,"[0.12, 0.12, 7.72, 23.1, 38.36, 53.92, 69.69, 86.15, 102.02, 106.69, 95.72, 81.31, 81.25, 95.69, 108.99, 103.54, 85.25, 77.33, 79.25, 88.1, 102.88, 106.58, 95.08, 80.47, 81.3, 96.56, 109.35, 114.25, 113.59, 108.18, 94.19, 75.98, 63.05, 67.54, 84.79, 102.23, 107.34, 94.21, 77.8, 65.06, 66.51, 81.26, 98.98, 110.37, 110.55, 110.44, 110.39, 110.4, 110.4, 110.4]",90
24,16.625345092766505,0.08027010241092569,0.9996148120780808,25.299999999999994,600,5000,"[0.21, 0.22, 7.35, 21.56, 35.84, 51.41, 67.99, 84.71, 100.82, 106.36, 94.2, 78.38, 79.41, 95.87, 109.09, 112.77, 112.07, 107.3, 93.88, 76.37, 62.59, 65.44, 82.07, 99.61, 107.35, 105.51, 97.54, 83.82, 79.89, 90.26, 103.91, 103.8, 90.86, 79.11, 82.21, 95.91, 105.55, 98.54, 83.51, 78.98, 89.75, 104.03, 102.56, 87.94, 77.69, 85.89, 101.92, 105.67, 93.21, 77.99]",90
25,4.6588734789067585,0.0488254056150037,0.4776988832832051,26.077777777777776,500,1400,"[-0.17, 6.52, 21.16, 35.4, 46.51, 59.59, 76.74, 93.44, 106.83, 113.47, 112.31, 106.83, 100.63, 95.94, 93.93, 93.86, 93.86, 93.86, 93.85, 93.85, 93.84, 93.84, 93.83, 93.83, 93.82, 93.82, 93.82, 93.81, 93.81, 93.8, 93.8, 93.79, 93.79, 93.78, 93.78, 93.78, 93.77, 93.77, 93.77, 93.76, 93.76, 93.76, 93.75, 93.75, 93.74, 93.74, 93.74, 93.73, 93.73, 93.72]",90
