experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
2,1.0,1.0,0.001,280.1777777777778,600,5000,"[-0.23, 5.63, 15.89, 23.62, 32.7, 45.95, 63.28, 83.19, 103.86, 123.82, 142.89, 159.66, 176.12, -166.09, -148.38, -129.37, -111.3, -95.64, -80.03, -62.43, -43.98, -24.46, -5.6, 12.0, 26.42, 39.61, 54.57, 71.44, 89.85, 108.86, 127.73, 144.39, 162.77, 183.35, 202.11, 219.54, 236.03, 250.78, 267.17, 284.08, 297.69, 309.55, 321.52, 334.52, 342.16, 340.47, 335.48, 328.81, 321.91, 315.73]",90
4,7.561168503382158,0.11104710834234188,0.5833117370917679,31.91111111111111,400,1600,"[0.13, 8.05, 24.06, 43.39, 64.53, 85.03, 104.45, 117.49, 118.72, 113.39, 105.84, 97.8, 90.96, 86.32, 84.34, 84.3, 86.67, 89.55, 90.86, 90.86, 90.87, 90.88, 90.88, 90.89, 90.9, 90.91, 90.92, 90.93, 90.94, 90.95, 90.96, 90.97, 90.98, 90.99, 90.99, 91.0, 91.01, 91.02, 91.03, 91.03, 91.04, 91.05, 91.06, 91.07, 91.08, 91.09, 91.1, 91.1, 91.11, 91.12]",90
6,22.167359716690676,0.7429636055556299,0.8494949451113223,51.866666666666674,900,5000,"[-0.07, 1.78, 4.96, 6.11, 6.15, 8.8, 16.73, 33.24, 54.45, 75.15, 95.22, 112.59, 127.72, 135.97, 136.68, 134.86, 130.86, 126.81, 120.51, 112.07, 103.26, 94.51, 95.22, 107.25, 114.72, 114.23, 112.25, 109.65, 103.92, 94.81, 90.14, 96.44, 106.74, 108.63, 103.74, 98.06, 91.4, 89.42, 95.72, 103.02, 103.35, 96.32, 88.38, 86.88, 95.64, 105.95, 111.91, 112.4, 106.32, 98.9]",90
8,7.5101534748449765,0.17542633353187853,0.5548326655388568,35.58888888888889,500,1400,"[0.02, 7.75, 23.9, 38.15, 51.88, 67.38, 84.07, 102.43, 116.68, 122.03, 118.53, 111.24, 103.31, 96.03, 90.34, 87.18, 86.78, 87.76, 90.47, 92.6, 93.25, 93.23, 93.22, 93.21, 93.2, 93.2, 93.19, 93.19, 93.18, 93.18, 93.17, 93.17, 93.16, 93.15, 93.15, 93.14, 93.14, 93.13, 93.12, 93.12, 93.11, 93.1, 93.1, 93.09, 93.09, 93.09, 93.08, 93.08, 93.07, 93.06]",90
10,6.67186883327338,0.9988962125804007,0.09517313257819171,66.18888888888888,400,5000,"[-0.08, 6.27, 21.74, 40.68, 59.59, 75.83, 90.98, 107.05, 123.16, 140.09, 149.57, 148.65, 143.47, 139.08, 135.64, 132.6, 129.08, 124.54, 118.93, 112.89, 107.04, 101.67, 97.24, 94.27, 92.78, 88.84, 79.82, 70.58, 61.86, 54.93, 52.98, 59.79, 71.56, 83.56, 92.82, 96.91, 96.39, 93.11, 88.77, 84.53, 81.16, 79.2, 78.84, 78.85, 79.52, 80.24, 81.01, 81.79, 82.78, 85.47]",90
12,7.807688721615075,0.6678555043579638,0.7768948556507032,79.5111111111111,800,5000,"[0.15, 0.32, 0.32, 2.71, 11.08, 23.9, 37.0, 47.92, 60.89, 78.07, 96.95, 116.95, 135.88, 154.04, 161.56, 159.79, 157.81, 155.09, 151.33, 146.31, 140.54, 134.46, 128.54, 123.31, 119.18, 116.25, 114.58, 114.12, 114.13, 114.14, 113.98, 112.87, 110.69, 107.55, 104.08, 100.71, 98.21, 96.94, 96.83, 96.83, 96.83, 96.84, 96.84, 96.84, 96.84, 96.85, 96.85, 96.85, 96.85, 96.84]",90
14,1.8994756244645874,0.8398609495044673,0.6000134227320082,293.71111111111105,600,5000,"[-0.16, -0.15, 0.36, 6.36, 19.44, 37.5, 58.37, 80.21, 101.21, 121.74, 140.38, 160.06, -179.32, -158.71, -137.75, -118.59, -100.27, -81.47, -63.59, -46.25, -31.59, -16.59, 2.37, 20.94, 36.08, 48.36, 59.19, 68.82, 78.03, 86.59, 94.12, 99.91, 103.43, 116.08, 137.54, 158.19, 175.96, 193.03, 210.23, 227.31, 244.07, 259.56, 277.34, 295.28, 310.16, 324.3, 339.55, 350.78, 353.83, 354.34]",90
16,7.404521502547019,0.03612039756288887,0.2784569144582023,31.311111111111117,500,1700,"[-0.19, 5.5, 18.41, 30.59, 44.05, 60.08, 77.59, 96.81, 112.03, 118.18, 114.5, 107.03, 98.56, 91.15, 85.36, 81.94, 82.52, 86.07, 89.31, 90.41, 90.4, 90.41, 90.42, 90.43, 90.44, 90.45, 90.45, 90.46, 90.47, 90.48, 90.49, 90.5, 90.51, 90.52, 90.53, 90.54, 90.55, 90.56, 90.57, 90.58, 90.59, 90.6, 90.61, 90.61, 90.62, 90.63, 90.64, 90.65, 90.66, 90.67]",90
18,14.606845173445691,0.5261686419280469,0.46858069114165046,44.03333333333333,600,5000,"[0.24, 2.79, 8.96, 14.9, 27.61, 45.6, 61.54, 77.6, 94.68, 113.37, 126.32, 129.63, 129.25, 125.17, 119.25, 113.75, 107.46, 99.69, 92.5, 90.23, 95.66, 103.28, 106.99, 104.78, 99.66, 94.36, 91.02, 90.6, 94.36, 98.55, 99.56, 98.95, 98.02, 97.43, 97.33, 97.32, 97.32, 97.31, 97.3, 97.29, 97.29, 97.28, 97.27, 97.27, 97.26, 97.26, 97.25, 97.25, 97.24, 97.22]",90
20,21.30843156981592,0.31874066968520476,0.5383599697383963,28.633333333333326,600,2800,"[0.19, 5.95, 17.45, 27.17, 38.51, 53.68, 70.54, 85.52, 100.68, 113.18, 115.77, 112.73, 107.12, 101.57, 96.5, 91.32, 89.7, 93.84, 98.95, 100.41, 97.38, 93.16, 90.31, 91.13, 95.42, 98.21, 97.77, 95.58, 93.71, 93.14, 93.14, 93.15, 93.15, 93.15, 93.15, 93.15, 93.15, 93.16, 93.16, 93.16, 93.16, 93.16, 93.16, 93.16, 93.17, 93.17, 93.17, 93.17, 93.17, 93.18]",90
22,7.123165908296643,0.05665504627942575,0.6795329932933794,32.67777777777777,500,1700,"[-0.26, 6.26, 19.62, 36.54, 56.57, 77.2, 97.67, 113.87, 119.41, 115.69, 108.51, 100.6, 93.22, 87.3, 83.52, 82.66, 84.43, 87.03, 88.17, 88.22, 88.22, 88.21, 88.21, 88.21, 88.21, 88.21, 88.21, 88.21, 88.2, 88.2, 88.2, 88.2, 88.2, 88.2, 88.2, 88.2, 88.2, 88.19, 88.19, 88.19, 88.19, 88.19, 88.19, 88.19, 88.19, 88.19, 88.19, 88.19, 88.19, 88.19]",90
24,20.656397094056874,0.06996780179476747,0.06224925688677785,40.84444444444445,1400,5000,"[0.15, 0.27, 0.28, 0.28, 0.29, 0.29, 0.29, 0.85, 4.56, 8.94, 17.77, 30.82, 40.61, 48.09, 58.49, 74.56, 92.93, 109.8, 121.71, 126.76, 126.45, 120.53, 113.63, 106.74, 99.87, 93.67, 87.76, 87.19, 93.96, 101.24, 102.46, 96.8, 89.59, 85.54, 90.47, 100.21, 104.72, 100.28, 92.63, 85.66, 86.67, 96.83, 105.67, 103.74, 95.33, 86.74, 85.13, 93.76, 104.11, 106.02]",90
26,6.819453621083962,0.012309157812673388,0.20447778782324666,26.599999999999994,600,5000,"[-0.18, 2.62, 10.77, 18.19, 30.69, 48.7, 65.63, 82.04, 98.53, 110.61, 113.94, 110.72, 104.67, 97.83, 91.93, 87.56, 84.98, 84.43, 84.61, 85.06, 85.16, 85.16, 85.16, 85.16, 85.17, 85.17, 85.17, 85.17, 85.17, 85.17, 85.18, 85.18, 85.18, 85.18, 85.18, 85.18, 85.18, 85.18, 85.19, 85.19, 85.19, 85.19, 85.19, 85.19, 85.19, 85.19, 85.19, 85.19, 85.2, 85.2]",90
28,21.314604340576373,0.32123457137162453,0.5421007642334431,26.277777777777782,600,5000,"[-0.09, 7.18, 20.03, 29.25, 37.21, 50.1, 67.69, 85.46, 103.05, 113.65, 112.69, 108.95, 105.06, 99.15, 91.61, 88.05, 93.22, 101.04, 103.29, 98.53, 91.63, 88.32, 92.68, 99.48, 102.11, 98.35, 91.95, 88.61, 91.75, 97.87, 101.15, 98.3, 92.45, 87.87, 89.08, 95.65, 100.5, 99.76, 94.36, 89.0, 87.23, 90.95, 97.75, 101.27, 98.11, 91.78, 87.07, 87.27, 93.57, 99.99]",90
