experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
1,25.0,0.30000001192092896,0.27000001072883606,16.311111111111117,800,5000,"[-0.16, 5.14, 14.31, 22.81, 31.9, 40.61, 47.56, 54.52, 63.98, 74.37, 82.72, 89.58, 96.73, 103.66, 104.68, 99.35, 92.73, 90.05, 93.14, 98.3, 101.23, 100.02, 95.89, 92.36, 91.74, 94.57, 98.1, 99.28, 98.02, 95.52, 93.92, 93.95, 94.98, 95.54, 95.56, 95.56, 95.56, 95.56, 95.55, 95.55, 95.54, 95.54, 95.54, 95.54, 95.53, 95.53, 95.53, 95.53, 95.52, 95.52]",90
2,18.40797087855016,0.5730983463634765,0.8538654236251745,29.522222222222215,700,5000,"[-0.11, 5.26, 14.33, 23.91, 33.94, 43.74, 53.15, 61.85, 69.91, 77.0, 86.26, 96.36, 105.83, 114.73, 116.57, 110.37, 102.04, 95.26, 94.46, 98.9, 104.96, 109.11, 108.19, 103.27, 97.89, 95.38, 96.14, 98.47, 100.39, 100.87, 100.87, 100.87, 100.86, 100.86, 100.85, 100.84, 100.84, 100.83, 100.04, 98.29, 96.71, 96.27, 96.28, 96.28, 96.27, 96.27, 96.27, 96.27, 96.26, 96.26]",90
3,13.228953300188646,0.29937411092041427,0.5199534568136847,23.833333333333336,700,5000,"[-0.18, 4.85, 14.01, 22.44, 31.6, 42.04, 51.74, 61.44, 73.3, 86.0, 96.47, 105.75, 111.45, 111.31, 106.89, 101.47, 97.26, 95.33, 95.39, 96.42, 96.98, 96.99, 97.0, 97.0, 97.0, 97.01, 97.01, 97.02, 97.03, 97.03, 97.04, 97.05, 97.05, 97.06, 97.07, 97.07, 97.08, 97.09, 97.09, 97.1, 97.11, 97.12, 97.12, 97.13, 97.14, 97.14, 97.15, 97.16, 97.16, 97.17]",90
4,17.505212191977535,0.2531792275841302,0.9200000166893005,21.088888888888892,800,5000,"[-0.09, 1.71, 5.0, 11.54, 21.54, 30.49, 38.24, 47.76, 60.37, 71.0, 81.33, 90.96, 99.69, 107.35, 108.98, 104.23, 97.89, 92.93, 91.81, 94.92, 99.22, 102.19, 102.49, 100.63, 98.71, 97.8, 97.79, 97.79, 97.78, 97.78, 97.77, 97.76, 97.75, 97.75, 97.74, 97.73, 97.72, 97.72, 97.71, 97.7, 97.69, 97.68, 97.67, 97.66, 97.66, 97.65, 97.64, 97.63, 97.62, 97.61]",90
5,24.302277893858545,0.1618359018572868,0.49720284635627654,11.03333333333334,1000,5000,"[0.21, 2.8, 8.01, 16.46, 27.28, 34.12, 39.35, 44.42, 49.52, 54.82, 60.63, 66.78, 72.67, 78.48, 83.81, 88.32, 92.77, 97.72, 99.93, 99.0, 95.64, 92.4, 91.57, 92.39, 94.15, 94.87, 94.86, 94.86, 94.86, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.87, 94.88, 94.88]",90
6,21.966135168247824,0.6475027069060176,0.17380139166821695,29.033333333333328,800,5000,"[0.04, 4.19, 12.83, 21.24, 29.34, 36.95, 43.9, 50.63, 57.0, 63.82, 70.86, 78.26, 84.88, 93.63, 103.41, 112.15, 116.13, 112.1, 104.55, 98.12, 97.59, 102.82, 109.23, 111.34, 107.37, 101.22, 96.56, 96.3, 100.5, 105.2, 106.79, 104.45, 100.52, 97.44, 96.78, 97.93, 99.99, 101.07, 101.06, 100.18, 99.51, 99.43, 99.43, 99.42, 99.41, 99.4, 99.39, 99.38, 99.38, 99.37]",90
7,24.302277893858545,0.2712037674020894,0.8741897208979059,17.466666666666665,800,5000,"[-0.02, 4.66, 12.85, 21.0, 29.74, 38.51, 45.75, 53.33, 62.93, 72.45, 80.51, 87.67, 95.93, 104.23, 105.72, 98.85, 91.06, 88.79, 92.79, 98.96, 102.81, 101.31, 95.73, 90.53, 90.08, 94.15, 98.89, 100.78, 99.13, 95.25, 91.87, 91.65, 94.45, 97.37, 98.17, 97.33, 95.62, 94.83, 94.83, 94.83, 94.83, 94.83, 94.83, 94.83, 94.83, 94.83, 94.83, 94.84, 94.84, 94.84]",90
8,17.505212191977535,0.02584643698891298,0.8312381891308521,10.299999999999995,900,1600,"[-0.06, 1.22, 3.64, 9.86, 18.9, 28.37, 39.23, 47.48, 56.16, 65.0, 73.29, 81.53, 89.18, 96.28, 99.27, 96.85, 92.15, 88.06, 86.09, 86.39, 88.2, 89.7, 90.08, 90.09, 90.1, 90.12, 90.13, 90.14, 90.15, 90.16, 90.18, 90.19, 90.2, 90.21, 90.22, 90.23, 90.24, 90.25, 90.26, 90.27, 90.28, 90.29, 90.3, 90.31, 90.33, 90.34, 90.35, 90.36, 90.37, 90.38]",90
9,5.069399940426519,0.10175256371790409,0.17380139166821695,21.122222222222227,700,5000,"[-0.23, 4.34, 14.73, 25.82, 36.22, 44.2, 49.77, 58.07, 71.05, 83.93, 94.27, 101.38, 106.29, 108.77, 109.01, 108.43, 108.01, 107.95, 107.96, 107.97, 107.98, 107.99, 107.99, 108.0, 108.01, 108.01, 108.02, 108.03, 108.04, 108.04, 108.05, 108.06, 108.07, 108.07, 108.08, 108.08, 108.07, 107.73, 106.3, 104.23, 101.83, 99.7, 98.25, 97.67, 97.68, 97.69, 97.7, 97.71, 97.72, 97.73]",90
