experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
2,25.0,0.001,0.001,27.6,700,5000,"[-0.1, 5.82, 17.01, 25.48, 31.25, 40.16, 55.07, 71.39, 87.95, 104.84, 113.89, 114.84, 113.71, 112.21, 111.39, 111.39, 111.39, 111.38, 111.38, 111.38, 111.38, 111.38, 111.38, 111.38, 111.38, 111.38, 111.38, 111.37, 111.38, 111.37, 111.37, 111.37, 111.37, 111.37, 111.37, 111.37, 111.37, 111.37, 111.36, 111.36, 111.36, 111.36, 111.36, 111.36, 111.36, 111.36, 111.36, 111.36, 111.35, 111.35]",90
4,1.5890497996982695,0.5589053433709136,0.0673634480717985,94.96666666666667,400,5000,"[-0.29, 5.95, 22.25, 42.17, 63.76, 85.44, 106.32, 126.15, 144.41, 159.84, 170.83, 175.47, 173.23, 164.05, 151.14, 137.14, 120.54, 104.36, 87.26, 70.37, 53.99, 38.39, 24.73, 14.51, 10.97, 14.15, 24.69, 39.9, 58.21, 77.25, 96.44, 114.06, 129.78, 143.42, 153.11, 155.83, 152.58, 144.92, 133.8, 120.22, 104.87, 88.8, 73.03, 58.08, 45.29, 35.74, 31.1, 31.59, 37.09, 46.84]",90
6,6.691947438448099,0.25732641538510104,0.24890737165866217,41.97777777777778,600,5000,"[0.25, 3.56, 11.81, 20.98, 28.69, 42.24, 62.1, 80.87, 98.54, 116.36, 127.78, 126.3, 116.61, 104.57, 94.16, 88.95, 89.79, 94.83, 100.18, 103.46, 103.88, 103.87, 103.86, 103.85, 103.84, 103.82, 103.82, 103.81, 103.8, 103.79, 103.78, 103.77, 103.75, 103.09, 102.04, 100.0, 97.94, 96.98, 96.98, 96.97, 96.97, 96.96, 96.96, 96.96, 96.95, 96.95, 96.94, 96.93, 96.93, 96.92]",90
8,24.999146258212303,0.6697345983667294,0.8877942955870415,45.92222222222224,900,2900,"[-0.03, 1.26, 4.0, 4.27, 4.27, 6.83, 14.09, 27.76, 46.31, 67.5, 90.06, 111.99, 127.29, 124.21, 110.18, 96.65, 86.27, 90.34, 106.61, 121.21, 124.34, 111.61, 94.81, 94.91, 114.18, 131.33, 130.37, 114.52, 97.69, 87.87, 87.56, 87.92, 88.29, 88.32, 88.33, 88.33, 88.34, 88.35, 88.35, 88.36, 88.36, 88.37, 88.38, 88.39, 88.39, 88.4, 88.4, 88.41, 88.42, 88.42]",90
10,25.0,0.0,0.0,23.433333333333337,500,5000,"[-0.03, 6.94, 19.37, 33.66, 51.07, 68.96, 86.17, 100.2, 100.27, 84.62, 77.55, 80.14, 89.9, 104.53, 111.09, 110.88, 101.4, 87.37, 78.89, 76.29, 76.89, 80.31, 91.02, 105.19, 109.43, 100.47, 84.43, 76.9, 79.87, 92.53, 107.6, 109.05, 97.87, 81.67, 78.6, 87.25, 93.57, 95.65, 91.25, 85.3, 84.77, 91.77, 99.15, 95.56, 83.08, 79.89, 94.18, 106.46, 103.39, 95.33]",90
12,24.597850597614553,0.9103047561110366,0.9192411206372921,40.87777777777779,700,5000,"[0.31, 0.31, 1.52, 5.11, 11.49, 26.15, 47.12, 68.86, 90.93, 113.3, 126.79, 123.82, 114.46, 101.98, 96.39, 108.66, 120.66, 117.87, 108.77, 97.59, 93.03, 103.74, 115.8, 117.36, 109.26, 94.86, 87.15, 88.62, 97.87, 113.25, 118.95, 116.62, 107.08, 94.28, 85.07, 90.55, 106.3, 118.68, 121.8, 114.12, 104.39, 96.61, 88.41, 81.26, 87.57, 102.23, 112.83, 116.91, 113.1, 102.66]",90
14,24.94000756479516,0.47427232368530914,0.9511948840511978,31.599999999999994,500,5000,"[-0.14, 0.31, 12.36, 34.03, 55.84, 78.31, 100.33, 113.96, 111.24, 102.1, 90.91, 87.52, 98.35, 108.68, 109.46, 105.96, 101.51, 94.42, 86.17, 88.44, 100.88, 105.29, 101.1, 93.3, 83.67, 89.51, 106.9, 118.44, 118.36, 111.29, 99.75, 84.54, 81.6, 97.2, 107.83, 103.68, 96.77, 89.29, 82.74, 88.1, 101.2, 111.25, 118.14, 115.91, 105.56, 94.35, 82.41, 80.09, 92.6, 105.11]",90
16,24.99336731086876,0.7657237568004044,0.9702820581239273,48.477777777777774,600,5000,"[-0.08, 2.12, 5.26, 16.85, 34.87, 50.5, 64.89, 80.05, 96.65, 113.05, 128.37, 133.63, 129.8, 122.28, 111.78, 102.44, 93.27, 90.05, 99.49, 109.86, 112.51, 108.27, 100.09, 91.37, 87.31, 95.64, 107.22, 113.38, 106.46, 93.81, 84.49, 88.47, 102.88, 104.57, 92.83, 84.77, 88.0, 100.68, 103.22, 95.67, 89.7, 86.27, 89.5, 96.74, 97.65, 90.22, 83.73, 88.91, 101.33, 100.04]",90
18,20.347173472966915,0.49254486840438916,0.9434065559270468,29.111111111111114,500,5000,"[0.19, 4.07, 12.33, 21.57, 39.23, 60.37, 82.03, 104.28, 116.2, 115.16, 110.74, 99.2, 84.89, 74.48, 77.92, 93.01, 109.58, 110.91, 97.9, 88.67, 89.93, 101.71, 109.6, 109.58, 109.58, 109.58, 109.58, 109.58, 109.58, 109.56, 108.81, 107.54, 106.97, 106.85, 106.85, 106.85, 106.78, 106.78, 106.78, 106.77, 106.69, 104.26, 99.92, 90.54, 79.24, 79.51, 92.35, 103.42, 105.1, 103.11]",90
20,4.899520726548743,0.4276965684236267,0.3512791201157861,50.36666666666668,400,1300,"[-0.18, 9.92, 30.93, 51.8, 70.6, 89.22, 108.65, 125.68, 135.33, 133.88, 125.39, 114.09, 102.61, 93.5, 87.83, 86.45, 87.03, 88.1, 88.2, 88.19, 88.19, 88.18, 88.17, 88.17, 88.17, 88.16, 88.16, 88.15, 88.14, 88.14, 88.14, 88.13, 88.13, 88.12, 88.12, 88.11, 88.11, 88.1, 88.1, 88.1, 88.09, 88.08, 88.08, 88.08, 88.07, 88.07, 88.06, 88.06, 88.05, 88.06]",90
