experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
2,1.0,0.001,1.0,-100000,100000,5000,"[0.12, 5.44, 16.85, 26.96, 35.68, 42.36, 46.99, 49.48, 50.03, 50.03, 50.04, 50.05, 50.06, 50.07, 50.08, 50.09, 50.1, 50.11, 50.12, 50.13, 50.14, 50.15, 50.16, 50.17, 50.18, 50.19, 50.2, 50.21, 50.22, 50.23, 50.24, 50.25, 50.26, 50.27, 50.28, 50.29, 50.3, 50.31, 50.32, 50.33, 50.34, 50.35, 50.36, 50.37, 50.38, 50.39, 50.4, 50.41, 50.42, 50.44]",90
4,24.186765874189902,0.5732220997068025,0.18517198961962145,34.27777777777777,600,5000,"[0.01, 5.32, 15.79, 27.12, 41.09, 55.8, 68.14, 82.45, 100.56, 115.86, 120.85, 118.72, 110.83, 98.88, 90.01, 91.23, 103.01, 108.14, 105.46, 97.42, 86.05, 87.96, 103.44, 109.92, 103.47, 93.66, 84.6, 91.58, 108.41, 118.94, 119.79, 115.64, 110.22, 102.2, 86.73, 78.4, 80.19, 81.07, 91.55, 109.8, 116.03, 110.93, 101.54, 87.07, 76.95, 76.49, 80.58, 94.42, 109.23, 109.43]",90
6,1.0364292591820945,0.2502630107006597,0.11851777876762126,69.0,600,5000,"[-0.0, 2.95, 12.31, 25.37, 40.27, 56.43, 72.95, 88.99, 104.68, 119.42, 132.14, 142.14, 148.87, 151.86, 152.1, 151.98, 150.85, 148.96, 145.86, 140.84, 133.8, 125.28, 115.78, 105.77, 95.63, 86.32, 77.6, 70.01, 64.09, 60.08, 58.54, 58.49, 58.49, 58.49, 58.49, 58.49, 58.49, 58.49, 58.48, 58.48, 58.96, 59.74, 61.5, 64.46, 68.34, 73.09, 78.46, 84.04, 89.6, 94.57]",90
8,24.996380048772235,0.8997588335279237,0.9101137729190373,75.65555555555557,900,4900,"[-0.03, 2.36, 6.09, 6.76, 7.97, 13.36, 20.55, 30.22, 46.97, 65.51, 84.38, 104.2, 124.82, 143.8, 157.0, 158.09, 151.56, 144.26, 135.35, 128.41, 117.66, 102.91, 88.11, 89.32, 106.67, 112.64, 103.65, 92.44, 86.72, 98.16, 111.41, 112.39, 103.49, 89.38, 83.02, 84.58, 94.03, 109.69, 115.46, 112.64, 103.41, 92.3, 83.78, 86.63, 99.42, 102.84, 95.53, 89.46, 84.17, 87.1]",90
10,24.825074647024106,0.6615450608727982,0.9576936466134762,41.866666666666674,800,5000,"[0.02, 0.05, 0.06, 0.5, 5.12, 13.51, 24.54, 40.8, 58.07, 75.32, 91.76, 106.89, 121.62, 127.68, 126.92, 126.89, 126.89, 126.65, 124.97, 121.63, 119.81, 112.49, 100.4, 90.51, 93.88, 108.56, 122.48, 127.6, 125.62, 117.34, 105.35, 96.19, 89.53, 88.41, 95.29, 102.14, 98.09, 86.9, 85.21, 97.07, 105.42, 104.87, 104.29, 104.27, 104.26, 104.17, 104.13, 104.11, 102.94, 100.85]",90
12,15.089589401716463,0.5566557568594155,0.5867381774784232,41.011111111111106,500,4000,"[-0.07, 5.25, 17.1, 31.22, 46.84, 59.86, 73.07, 89.28, 108.22, 122.65, 126.91, 125.5, 117.77, 109.73, 101.02, 90.72, 88.55, 96.45, 105.95, 108.07, 99.77, 89.37, 86.05, 92.62, 102.6, 106.46, 101.19, 91.47, 86.39, 89.39, 96.91, 102.5, 101.25, 94.53, 87.89, 86.7, 92.25, 98.56, 100.16, 96.76, 91.62, 89.43, 89.51, 90.57, 91.23, 91.24, 91.25, 91.27, 91.29, 91.31]",90
14,13.387183076276447,0.818017521590426,0.5400040686482175,63.33333333333333,700,5000,"[-0.04, 0.02, 0.08, 3.69, 13.98, 27.31, 42.42, 59.04, 73.14, 88.53, 106.86, 127.49, 142.8, 147.0, 144.74, 136.16, 125.57, 113.49, 99.59, 92.99, 100.22, 112.69, 117.71, 110.47, 99.24, 89.01, 88.58, 98.69, 110.46, 112.23, 102.12, 88.75, 83.32, 91.03, 103.29, 109.3, 103.21, 91.96, 84.0, 85.27, 93.88, 102.96, 104.75, 97.2, 87.86, 83.38, 86.24, 93.82, 100.37, 100.63]",90
16,15.82130433406855,0.4931164395141183,0.7018807853345448,35.12222222222222,500,5000,"[0.03, 8.53, 24.36, 39.28, 54.84, 72.58, 91.56, 110.79, 118.79, 115.18, 112.92, 104.56, 91.56, 85.76, 93.35, 105.36, 109.29, 100.33, 87.68, 84.05, 93.47, 106.11, 107.75, 96.13, 83.0, 81.93, 95.57, 110.57, 121.44, 121.61, 109.48, 96.41, 85.78, 81.44, 88.32, 98.9, 102.74, 96.09, 86.16, 80.89, 86.56, 97.88, 103.28, 96.71, 85.35, 79.42, 86.34, 98.39, 103.11, 94.93]",90
18,11.479824115932232,0.49749306453566733,0.0420912360933009,45.188888888888876,800,5000,"[0.03, 0.03, 1.76, 8.45, 17.67, 25.58, 36.45, 52.2, 69.3, 87.06, 101.3, 116.12, 129.78, 130.67, 118.62, 104.46, 95.44, 97.7, 108.73, 119.94, 122.09, 112.77, 99.68, 90.84, 93.3, 104.16, 114.28, 115.71, 107.19, 96.52, 89.25, 89.97, 97.37, 105.71, 108.64, 105.32, 98.19, 91.55, 89.86, 92.8, 97.3, 100.2, 100.38, 98.98, 98.18, 98.19, 98.19, 98.19, 98.19, 98.19]",90
20,9.163355811756205,0.22770652744553688,0.8946090391428392,32.28888888888889,500,5000,"[-0.15, 4.27, 13.56, 27.37, 45.26, 64.02, 82.4, 99.26, 114.5, 119.06, 110.22, 97.3, 86.77, 84.03, 89.99, 97.95, 103.84, 105.08, 102.55, 98.82, 96.97, 96.99, 97.0, 97.01, 97.01, 97.02, 97.03, 97.03, 97.04, 97.05, 97.05, 97.06, 97.06, 97.07, 97.08, 97.09, 97.09, 97.1, 97.11, 97.11, 97.12, 97.13, 97.13, 97.14, 97.14, 97.13, 97.13, 97.14, 97.14, 97.14]",90
