experiment_id,kp,ki,kd,overshoot,rise_time,settling_time,angle_values,set_point
2,25.0,1.0,1.0,55.533333333333324,1500,5000,"[-0.06, 1.39, 4.56, 7.77, 11.35, 14.99, 18.22, 20.71, 22.31, 23.92, 26.77, 30.94, 35.16, 42.01, 50.84, 60.35, 71.03, 82.18, 93.57, 105.2, 116.64, 127.68, 137.42, 139.98, 134.24, 127.21, 118.51, 114.57, 118.29, 124.53, 126.14, 120.78, 113.05, 107.5, 109.38, 116.0, 119.74, 116.69, 110.11, 103.46, 102.81, 108.34, 114.56, 115.12, 108.53, 100.51, 97.55, 102.31, 109.14, 110.95]",90
4,12.705627354613886,0.10968101255872187,0.8735577060076342,19.588888888888885,500,4300,"[-0.01, 7.04, 20.49, 33.12, 48.87, 66.24, 80.26, 94.08, 106.79, 107.38, 94.63, 80.14, 77.7, 89.62, 104.41, 107.63, 97.86, 85.28, 79.81, 86.71, 98.54, 104.89, 100.14, 89.52, 81.47, 83.14, 92.66, 102.11, 103.22, 94.37, 84.04, 81.09, 87.99, 97.68, 102.21, 98.94, 90.63, 84.68, 84.72, 90.76, 96.98, 98.99, 97.24, 93.02, 89.85, 89.41, 89.5, 89.57, 89.58, 89.58]",90
6,4.552827313625924,0.749740310683079,0.9533075453902067,98.74444444444444,700,4200,"[-0.11, -0.1, -0.11, 2.26, 10.81, 25.07, 42.03, 59.33, 74.85, 92.47, 113.32, 132.65, 150.57, 168.14, 178.87, 173.41, 159.65, 142.16, 124.69, 108.03, 93.88, 83.91, 80.85, 83.14, 88.52, 93.75, 97.36, 98.21, 98.2, 98.19, 98.18, 98.17, 98.15, 98.1, 97.77, 97.71, 97.71, 97.7, 97.69, 97.68, 96.9, 95.25, 93.25, 91.59, 90.05, 88.79, 87.99, 87.8, 87.8, 87.8]",90
8,1.0282498004455656,0.20943345405984837,0.04299987799539673,74.53333333333335,500,5000,"[0.01, 2.61, 11.94, 24.92, 40.49, 56.94, 73.91, 91.0, 107.08, 121.85, 134.66, 145.13, 152.47, 156.41, 157.08, 156.75, 155.34, 152.98, 149.06, 143.73, 136.63, 128.25, 117.93, 106.98, 95.1, 83.38, 72.47, 62.82, 54.54, 48.83, 45.58, 45.06, 45.06, 45.06, 45.05, 45.19, 46.35, 48.01, 50.45, 54.1, 58.98, 65.19, 72.23, 79.95, 87.61, 94.94, 101.39, 106.51, 110.24, 112.11]",90
10,12.806141965374968,0.1132441896241565,0.8797826337887273,36.388888888888886,500,5000,"[0.23, 7.7, 20.97, 34.57, 52.09, 73.7, 96.37, 113.83, 122.44, 122.75, 115.31, 106.35, 95.54, 82.16, 78.38, 87.57, 99.99, 105.42, 99.8, 88.42, 80.26, 82.32, 92.64, 102.7, 104.11, 95.3, 84.29, 80.42, 86.77, 96.48, 101.58, 98.42, 90.45, 84.51, 84.1, 89.18, 94.24, 95.89, 95.76, 94.81, 94.63, 94.63, 94.64, 94.65, 94.66, 94.66, 94.67, 94.68, 94.69, 94.69]",90
12,12.715079765419231,0.10902413171302845,0.8711394233097512,18.67777777777778,500,5000,"[-0.08, 6.8, 20.49, 33.57, 50.97, 69.26, 83.88, 97.13, 106.34, 103.36, 91.47, 80.75, 81.38, 92.66, 104.84, 106.81, 97.1, 85.18, 80.28, 86.84, 97.8, 104.2, 101.08, 92.0, 83.4, 83.04, 90.47, 98.73, 101.47, 97.32, 90.32, 86.08, 86.46, 90.3, 93.81, 94.73, 94.72, 94.72, 94.72, 94.72, 94.73, 94.73, 94.73, 94.73, 94.73, 94.73, 94.73, 94.74, 94.74, 94.74]",90
14,12.72094506797414,0.10201844506616108,0.8652081620251835,18.999999999999993,500,3700,"[-0.11, 7.43, 21.11, 33.7, 50.5, 68.96, 83.96, 97.52, 106.82, 103.63, 91.9, 80.84, 80.93, 92.3, 104.88, 107.1, 96.49, 83.53, 79.55, 88.12, 100.08, 104.46, 98.25, 88.31, 82.0, 83.94, 92.78, 101.77, 103.72, 95.88, 86.58, 82.67, 87.2, 95.0, 99.86, 99.56, 94.65, 89.75, 87.87, 88.04, 89.81, 90.43, 90.46, 90.47, 90.46, 90.46, 90.46, 90.46, 90.46, 90.46]",90
16,9.101590444880244,0.30634347661416383,0.9267322842027349,32.74444444444444,500,2000,"[-0.03, 5.41, 15.74, 29.76, 48.25, 68.12, 87.78, 105.3, 118.84, 119.47, 108.67, 95.22, 86.29, 87.06, 95.1, 103.8, 108.38, 107.24, 102.14, 97.0, 94.35, 94.21, 94.24, 94.24, 94.24, 94.24, 94.24, 94.23, 94.23, 94.23, 94.23, 94.23, 94.22, 94.22, 94.22, 94.22, 94.22, 94.21, 94.21, 94.21, 94.21, 94.21, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.2, 94.19]",90
18,10.866570158980043,0.1049708399708632,0.14713265632743522,25.533333333333335,400,2600,"[-0.07, 8.74, 26.37, 45.62, 67.58, 89.18, 106.9, 112.98, 103.34, 88.49, 77.01, 77.32, 89.07, 102.63, 108.08, 102.17, 90.3, 80.94, 80.58, 88.99, 99.05, 103.58, 100.11, 92.86, 86.85, 85.39, 87.16, 89.97, 91.41, 91.46, 91.45, 91.44, 91.44, 91.43, 91.42, 91.41, 91.41, 91.4, 91.39, 91.38, 91.38, 91.37, 91.36, 91.36, 91.35, 91.34, 91.34, 91.33, 91.33, 91.32]",90
20,17.72222155861245,0.3721371188845447,0.3324932839589847,28.011111111111102,600,5000,"[-0.09, 3.25, 10.09, 21.63, 37.15, 49.6, 60.66, 74.42, 92.06, 111.14, 115.21, 104.24, 94.38, 88.39, 94.39, 106.19, 109.12, 98.21, 84.25, 86.0, 102.41, 114.11, 114.34, 112.63, 110.89, 110.62, 110.63, 110.64, 110.65, 110.66, 110.61, 110.48, 110.51, 110.52, 110.53, 110.48, 109.26, 106.43, 103.81, 95.33, 82.2, 77.23, 87.99, 103.31, 102.29, 85.45, 72.25, 69.63, 72.0, 78.19]",90
